Company Code,Division,Division Description,Plant,Plant Name,Bill to State Name,Head Office,Invoice No.,Billing Type,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Item Code,Item Description,HSN Code,Batch Number,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTS Rate,PTS Value,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021162,ZDOM,09-12-2023,DI2333700152,90001678,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,10.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.21,52.1,43.39,22.61,29.46,0.00,0.00,29.46,12.00,3.54,0.00,0.00,0.00,0.00,33.03,33.03,0.00,-0.03,33.00,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.070,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,1a78ac57782ec711d11c7bc772da6a054d1a69288a63b2a8529def38775711aa,152310022683744,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021161,ZDOM,09-12-2023,DI2333700151,90001677,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,10.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.21,52.1,5.00,2.61,49.06,0.00,0.00,49.06,12.00,5.94,0.00,0.00,0.00,0.00,55.43,55.43,0.00,-0.43,55.00,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.070,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,076ec508799eb90ef6b4ba34484c60e16571798b42365f2906bf98825fa3b56a,152310022683674,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021160,ZDOM,09-12-2023,DI2333700150,90001676,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,10.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.21,52.1,0.00,0.00,51.75,0.00,0.00,51.75,12.00,6.25,0.00,0.00,0.00,0.00,58.35,58.35,0.00,-0.35,58.00,KYK_51,01-12-2023,,,SKC DISTRIBUTIONS PRIVATE LIMITED,Payment Within 60 Days,1,0.070,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,1eea2f15cb1da302d917cee8cdebced9bcc12b9e2e9f03f112951698eed2f3d2,152310022683665,,12550,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021159,ZDOM,09-12-2023,DI2333700149,90001675,10000060,VASAVI MEIDICAL CORPORATION,ABSPY3375M,37ABSPY3375M1ZH,37,NANDYAL,10000060,VASAVI MEIDICAL CORPORATION,ABSPY3375M,37ABSPY3375M1ZH,37,Andhra Pradesh (New),NANDYAL,PRAKASAM,10000060,VASAVI MEIDICAL CORPORATION,002,Generic,1400000018,ACEFLAM P SUSPENSION 60ML (MANGO),30049069,0000022973,EA,10.000,Sales,07.12.2023,07.12.2025,1.00,,7.68,76.8,10.00,7.68,68.71,0.00,0.00,68.71,12.00,8.29,0.00,0.00,0.00,0.00,77.41,77.41,0.00,-0.41,77.00,SAPMMIT,09-12-2023,,,,Payment Within 60 Days,0,0.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021169,ZDOM,11-12-2023,DI2333700157,90001684,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000003,AB DOLE 400 TABLET (10X10X1),30049021,0000022974,EA,9.000,Sales,07.12.2023,30.06.2024,1.00,,2.50,22.5,50.00,11.25,11.65,0.00,0.00,11.65,12.00,1.35,0.00,0.00,0.00,0.00,12.60,12.60,0.00,0.40,13.00,10004614,11-12-2023,,,,Payment Within 60 Days,0,0.100,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021169,ZDOM,11-12-2023,DI2333700157,90001684,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000003,AB DOLE 400 TABLET (10X10X1),30049021,0000022974,EA,1.000,Free,07.12.2023,30.06.2024,1.00,,2.50,2.5,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10004614,11-12-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021170,ZDOM,11-12-2023,DI2333700158,90001685,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000018,ACEFLAM P SUSPENSION 60ML (MANGO),30049069,0000022973,EA,10.000,Sales,07.12.2023,07.12.2025,1.00,,7.68,76.8,23.02,17.68,58.91,0.00,0.00,58.91,12.00,7.09,0.00,0.00,0.00,0.00,66.21,66.21,0.00,-0.21,66.00,SAPMMIT,11-12-2023,,,,Payment Within 60 Days,0,0.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021171,ZDOM,11-12-2023,DI2333700159,90001686,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000010,ACCUNAC (PARACETAMOL INFUSION IP) 100ML,30049099,0000022980,EA,1.000,Sales,07.12.2023,07.09.2024,1.00,,77.99,77.99,10.00,7.80,70.58,0.00,0.00,70.58,12.00,8.42,0.00,0.00,0.00,0.00,78.61,78.61,0.00,0.39,79.00,SAPMMIT,11-12-2023,,,,Payment Within 60 Days,0,0.132,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,5a277c07a688e6b9d45f65dcaf9ebf6a705aa9395843f60bcdfda1acd148b1c8,152310022685034,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021194,ZDOM,12-12-2023,DI2333700165,90001695,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000009,ACARBOJ 50 TABLET (10X10),30049099,0000022979,EA,10.000,Sales,07.12.2023,07.12.2025,1.00,,190.00,1900,3.89,74.00,"1,825.88",0.00,0.00,"1,825.88",12.00,219.12,0.00,0.00,0.00,0.00,"2,045.12","2,045.12",0.00,-0.12,"2,045.00",SAPMMIT,12-12-2023,,,,Payment Within 60 Days,0,0.030,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,92e1c6349f53e51742f8d99e04a4b51b914142f93d194ea88122b7b03c3a2093,152310022688563,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021192,ZDOM,12-12-2023,DI2333700164,90001694,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000009,ACARBOJ 50 TABLET (10X10),30049099,0000022979,EA,10.000,Sales,07.12.2023,07.12.2025,1.00,,190.00,1900,5.09,96.80,"1,803.62",0.00,0.00,"1,803.62",12.00,216.38,0.00,0.00,0.00,0.00,"2,019.58","2,019.58",0.00,0.42,"2,020.00",SAPMMIT,12-12-2023,,,,Payment Within 60 Days,0,0.030,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,b0cff585315ce2b94d3f40649f1e3a19257b94eac35f0c5ee44876017cdb7b65,152310022688217,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021191,ZDOM,12-12-2023,DI2333700163,90001693,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000009,ACARBOJ 50 TABLET (10X10),30049099,0000022979,EA,10.000,Sales,07.12.2023,07.12.2025,1.00,,190.00,1900,2.89,55.00,"1,844.60",0.00,0.00,"1,844.60",12.00,221.40,0.00,0.00,0.00,0.00,"2,066.40","2,066.40",0.00,-0.40,"2,066.00",SAPMMIT,12-12-2023,,,,Payment Within 60 Days,0,0.030,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,27610b8f8f8226952db8a01aabad7b692675b3b57daca1e45228836c25474dc6,152310022688101,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021187,ZDOM,12-12-2023,DI2333700162,90001692,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,10.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.00,50,50.00,25.00,25.00,0.00,0.00,25.00,12.00,3.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,28.00,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.070,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021157,ZDOM,09-12-2023,DI2333700147,90001673,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS2281,EA,50.000,Sales,01.12.2022,30.11.2024,1.00,28.00,5.21,260.5,5.00,13.03,247.55,0.00,0.00,247.55,12.00,29.70,0.00,0.00,0.00,0.00,277.17,277.17,0.00,0.08,277.25,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021157,ZDOM,09-12-2023,DI2333700147,90001673,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,50.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.21,260.5,5.00,13.03,247.55,0.00,0.00,247.55,12.00,29.70,0.00,0.00,0.00,0.00,277.17,277.17,0.00,0.08,277.25,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021158,ZDOM,09-12-2023,DI2333700148,90001674,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000299,ASTHACARE-2.5ML,30049099,RS3029,EA,10.000,Sales,01.02.2023,01.01.2025,1.00,28.00,5.21,52.1,0.00,0.00,51.75,0.00,0.00,51.75,12.00,6.25,0.00,0.00,0.00,0.00,58.35,58.35,0.00,-0.35,58.00,KYK_51,01-12-2023,,,,Payment Within 60 Days,0,0.070,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,bba08583c6aad4ded022e843d7215747569f3136f3cd50788bf08999860feccf,152310022683656,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021172,ZDOM,11-12-2023,DI2333700160,90001687,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000010,ACCUNAC (PARACETAMOL INFUSION IP) 100ML,30049099,0000022980,EA,1.000,Sales,07.12.2023,07.09.2024,1.00,,77.99,77.99,1.28,1.00,76.76,0.00,0.00,76.76,12.00,9.24,0.00,0.00,0.00,0.00,86.23,86.23,0.00,-0.23,86.00,SAPMMIT,11-12-2023,,,,Payment Within 60 Days,0,0.132,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,ae6c86cc2785e486cfbdacb3a6f1874c83d76b0b270021053555f6fb7a1e58c7,152310022685186,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021173,ZDOM,11-12-2023,DI2333700161,90001688,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000010,ACCUNAC (PARACETAMOL INFUSION IP) 100ML,30049099,0000022980,EA,9.000,Sales,07.12.2023,07.09.2024,1.00,,77.99,701.91,0.00,0.00,701.77,0.00,0.00,701.77,12.00,84.23,0.00,0.00,0.00,0.00,786.14,786.14,0.00,-0.14,786.00,SAPMMIT,11-12-2023,,,,Payment Within 60 Days,0,1.320,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3309,C&F LE MERIDIAN-GUNTUR,Andhra Pradesh (New),,0090021173,ZDOM,11-12-2023,DI2333700161,90001688,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,NARASARAOPET,10004614,MATHRUSRI PHARMA,APTPJ8462M,37APTPJ8462M1ZW,37,Andhra Pradesh (New),NARASARAOPET,GUNTUR,10004614,MATHRUSRI PHARMA,002,Generic,1400000010,ACCUNAC (PARACETAMOL INFUSION IP) 100ML,30049099,0000022980,EA,1.000,Free,07.12.2023,07.09.2024,1.00,,77.99,77.99,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SAPMMIT,11-12-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3310,C&F DK MEDICHAMBER-JAIPUR,Delhi,,0090020991,ZDOM,23-10-2023,DI2330800088,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212009,EA,3.000,Sales,01.12.2022,30.11.2024,1.00,98.50,172.00,516,6.65,17.15,240.92,0.00,0.00,240.92,8.00,19.27,0.00,0.00,0.00,0.00,260.12,260.12,0.26,0.07,260.45,TEST_KYK,23-10-2023,,,,Payment Within 60 Days,0,"1,387.500",10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3310,C&F DK MEDICHAMBER-JAIPUR,Rajasthan,,0090021107,ZDOM,28-11-2023,DI2330800089,90001660,10008078,ADVANCE HEALTH CARE,BGHPC4185L,08BGHPC4185L1Z4,08,JAIPUR,10008078,ADVANCE HEALTH CARE,BGHPC4185L,08BGHPC4185L1Z4,08,Rajasthan,JAIPUR,JAIPUR,10008078,ADVANCE HEALTH CARE,002,Generic,1400002745,SHURECAL SUSPENSION 200ML,30049099,CGS102001,EA,10.000,Sales,01.01.2023,31.12.2024,1.00,98.00,20.00,200,0.00,0.00,200.00,0.00,0.00,200.00,0.00,0.00,6.00,12.00,6.00,12.00,224.00,224.00,0.00,0.00,224.00,MIS_KYK,28-11-2023,,,,21 Day from Bill Date,0,"2,738.330",10,O001,Mumbai Sales Office,G04,IV Plant,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3310,C&F DK MEDICHAMBER-JAIPUR,Delhi,,0090020991,ZDOM,23-10-2023,DI2330800088,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC211006,EA,7.000,Sales,01.11.2022,31.10.2024,1.00,98.50,176.00,1232,9.59,118.09,"1,114.24",0.00,0.00,"1,114.24",8.00,89.11,0.00,0.00,0.00,0.00,"1,203.02","1,203.02",1.20,0.33,"1,204.55",TEST_KYK,23-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3310,C&F DK MEDICHAMBER-JAIPUR,Haryana,,0090021243,ZDOM,14-12-2023,DI2330800090,90001702,10009348,SKY MEDICARE SOLUTION,ASMPJ4898F,06ASMPJ4898F1Z9,06,,10009348,SKY MEDICARE SOLUTION,ASMPJ4898F,06ASMPJ4898F1Z9,06,Haryana,,FARIDABAD,10009348,SKY MEDICARE SOLUTION,002,Generic,1400000823,DICLONIR AQUA INJECTION,30041090,AA3067,EA,100.000,Sales,19.06.2023,31.05.2025,1.00,26.00,2.50,250,0.00,0.00,250.00,0.00,0.00,250.00,0.00,0.00,12.00,30.00,0.00,0.00,280.00,280.00,0.00,0.00,280.00,dummy,,,,,Payment In Advance,0,387.500,10,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Delhi,,0090020946,ZDOM,12-10-2023,DI2332000085,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212118,EA,5.000,Sales,01.01.2022,31.12.2023,1.00,,176.00,880,3.28,28.85,850.85,0.00,0.00,850.85,8.00,68.09,0.00,0.00,0.00,0.00,919.24,919.24,0.92,-0.30,919.86,TEST_KYK,12-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Delhi,,0090020947,F5,12-10-2023,0090020947,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,,EA,1.000,Sales,,,1.00,,176.00,176,3.28,5.77,170.20,0.00,0.00,170.20,8.00,13.62,0.00,0.00,0.00,0.00,183.85,183.85,0.18,-0.03,184.00,TEST_KYK,12-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Delhi,,0090020948,ZDOM,12-10-2023,DI2332000086,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212118,EA,1.000,Sales,01.01.2022,31.12.2023,1.00,,176.00,176,3.28,5.77,170.20,0.00,0.00,170.20,8.00,13.62,0.00,0.00,0.00,0.00,183.85,183.85,0.18,-0.03,184.00,TEST_KYK,12-10-2023,,,,Payment Within 60 Days,0,138.750,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Delhi,,0090020946,ZDOM,12-10-2023,DI2332000085,,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212118,EA,5.000,Sales,01.01.2022,31.12.2023,1.00,,90.00,450,6.41,28.85,421.00,0.00,0.00,421.00,8.00,33.69,0.00,0.00,0.00,0.00,454.84,454.84,0.45,-0.15,455.14,TEST_KYK,12-10-2023,,,,Payment Within 60 Days,0,"1,387.500",10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Jharkhand,,0090021075,ZDOM,20-11-2023,DI2332000093,90001641,10001237,SMMEDICAL AND SURGICAL,BZTPM8031J,20BZTPM8031J1Z4,20,HAZARIBAGH,10001237,SMMEDICAL AND SURGICAL,BZTPM8031J,20BZTPM8031J1Z4,20,Jharkhand,HAZARIBAGH,RAMGARH,10001237,SMMEDICAL AND SURGICAL,002,Generic,1400002745,SHURECAL SUSPENSION 200ML,30049099,CGS207002,EA,1.000,Sales,01.01.2022,31.12.2023,1.00,107.00,20.00,20,0.00,0.00,20.04,0.00,0.00,20.04,0.00,0.00,6.00,1.20,6.00,1.20,22.40,22.40,0.00,0.04,22.44,MIS_KYK,20-11-2023,,,,Payment Within 60 Days,0,891.333,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3311,C&F JAGDISH ENTERPRISES-RANCHI,Jharkhand,,0090021075,ZDOM,20-11-2023,DI2332000093,90001641,10001237,SMMEDICAL AND SURGICAL,BZTPM8031J,20BZTPM8031J1Z4,20,HAZARIBAGH,10001237,SMMEDICAL AND SURGICAL,BZTPM8031J,20BZTPM8031J1Z4,20,Jharkhand,HAZARIBAGH,RAMGARH,10001237,SMMEDICAL AND SURGICAL,002,Generic,1400003293,PREGREMOVE COMBIKIT TABS (10x1x5),30049099,CEK206001,STP,3.000,Sales,01.06.2022,31.05.2024,1.00,600.00,38.00,114,0.00,0.00,114.23,0.00,0.00,114.23,0.00,0.00,6.00,6.84,6.00,6.84,127.68,127.68,0.00,0.23,127.91,MIS_KYK,20-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
