Customer Code,Customer Name,Customer Group,Profit Center,Billing Document,Billing Type,Invoice Date,Reference No.,Reference Date,Document No.,Document Type,Balanace Due,Due Date,Due Days,Not Due,Doubtful Debt,Legal,Sales Group,Sales Organization,Division,Above 180 Days,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Written Off
0010008862,M/S.MAA MANIKESWARI PHARMACEUTICALS,Et,0000001305,0090017411,ZDOM,31-05-2023,DI2312100124,31-05-2023,0090001258,RV,"1,282.00",31-05-2023,248,0.00,"1,282.00",,G09,1000,01,"1,282.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008377,SANGEETA DISTRIBUTOR,,0000001305,0090017412,ZDOM,31-05-2023,DI2312100125,31-05-2023,0090001259,RV,"18,144.00",31-05-2023,248,0.00,"18,144.00",,G09,1000,01,"18,144.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008862,M/S.MAA MANIKESWARI PHARMACEUTICALS,Et,0000001305,0090017413,ZDOM,31-05-2023,DI2312100126,31-05-2023,0090001260,RV,"5,155.00",31-05-2023,248,0.00,"5,155.00",,G09,1000,01,"5,155.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090017415,ZDOM,31-05-2023,DI2312100128,31-05-2023,0090001262,RV,"9,072.00",31-05-2023,248,0.00,"9,072.00",,G09,1000,01,"9,072.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008768,SAMAL PHARMACEUTICALS,Et,0000001305,0090017416,ZDOM,31-05-2023,DI2312100129,31-05-2023,0090001263,RV,"27,216.00",31-05-2023,248,0.00,"27,216.00",,G09,1000,01,"27,216.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008526,B.M.ENTERPRISES,Et,0000001305,0090017417,ZDOM,31-05-2023,DI2312100130,31-05-2023,0090001264,RV,"4,536.00",31-05-2023,248,0.00,"4,536.00",,G09,1000,01,"4,536.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008868,PRAKASH MEDICAL AGENCIES,Et,0000001305,0090017418,ZDOM,31-05-2023,DI2312100131,31-05-2023,0090001265,RV,"15,156.00",31-05-2023,248,0.00,"15,156.00",,G09,1000,01,"15,156.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008376,ROUTRAY SURGICALS & PHARMACEUTICALS,,0000001305,0090017419,ZDOM,31-05-2023,DI2312100132,31-05-2023,0090001266,RV,"24,335.00",31-05-2023,248,0.00,"24,335.00",,G09,1000,01,"24,335.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008350,AMBIKA DISTRIBUTORS,01,0000001305,0090017420,ZDOM,31-05-2023,DI2312100133,31-05-2023,0090001267,RV,"45,360.00",31-05-2023,248,0.00,"45,360.00",,G09,1000,01,"45,360.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008383,SWASTIK PHARMA,01,0000001305,0090017421,ZDOM,31-05-2023,DI2312100134,31-05-2023,0090001268,RV,"27,324.00",31-05-2023,248,0.00,"27,324.00",,G09,1000,01,"27,324.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008376,ROUTRAY SURGICALS & PHARMACEUTICALS,01,0000001305,0090017422,ZDOM,31-05-2023,DI2312100135,31-05-2023,0090001269,RV,"9,072.00",31-05-2023,248,0.00,"9,072.00",,G09,1000,01,"9,072.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008527,BISHNUPRIYA TRADING CO.,Et,0000001305,0090017423,ZDOM,31-05-2023,DI2312100136,31-05-2023,0090001270,RV,"9,072.00",31-05-2023,248,0.00,"9,072.00",,G09,1000,01,"9,072.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008779,SUDHIRA PHARMACEUTICALS,Et,0000001305,0090017424,ZDOM,31-05-2023,DI2312100137,31-05-2023,0090001271,RV,"27,324.00",31-05-2023,248,0.00,"27,324.00",,G09,1000,01,"27,324.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008869,SUDHANANDA PHARMACEUTICALS,Et,0000001305,0090017494,ZDOM,05-06-2023,DI2312100138,05-06-2023,0090001311,RV,"19,134.00",05-06-2023,243,0.00,"19,134.00",,G09,1000,01,"19,134.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008867,M/S ASIS AGENCIES,Et,0000001305,0090017543,ZDOM,07-06-2023,DI2312100139,07-06-2023,0090001340,RV,"24,390.00",07-06-2023,241,0.00,"24,390.00",,G09,1000,01,"24,390.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008842,M/S MEDICINE,Et,0000001305,0090017597,ZDOM,08-06-2023,DI2312100140,08-06-2023,0090001372,RV,"9,468.00",08-06-2023,240,0.00,"9,468.00",,G09,1000,01,"9,468.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010003850,OM SAI MEDICAL AGENCIES,CC,0000001305,0090017695,ZDOM,12-06-2023,DI2312100141,12-06-2023,0090001407,RV,"16,128.00",12-06-2023,236,0.00,"16,128.00",,G09,1000,01,"16,128.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008536,D.R.PHARMACEUTICALS,Et,0000001305,0090017696,ZDOM,12-06-2023,DI2312100142,12-06-2023,0090001408,RV,"24,695.00",12-06-2023,236,0.00,"24,695.00",,G09,1000,01,"24,695.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008381,SHREE GOPI AGENCY,,0000001305,0090017735,ZRCN,13-06-2023,CN2312100001,13-06-2023,0090001430,RV,"-18,599.00",13-06-2023,235,0.00,"-18,599.00",,G09,1000,01,"-18,599.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090017751,ZDOM,13-06-2023,DI2312100143,13-06-2023,0090001433,RV,"6,300.00",13-06-2023,235,0.00,"6,300.00",,G09,1000,01,"6,300.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090017752,ZDOM,13-06-2023,DI2312100144,13-06-2023,0090001434,RV,"2,754.00",13-06-2023,235,0.00,"2,754.00",,G09,1000,01,"2,754.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008870,AYURVEDIC VIKAS BHANDAR,Et,0000001305,0090017889,ZDOM,16-06-2023,DI2312100145,16-06-2023,0090001484,RV,"14,111.00",16-06-2023,232,0.00,"14,111.00",,G09,1000,01,"14,111.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008350,AMBIKA DISTRIBUTORS,,0000001305,0090017897,ZDOM,17-06-2023,DI2312100146,17-06-2023,0090001488,RV,"13,680.00",17-06-2023,231,0.00,"13,680.00",,G09,1000,01,"13,680.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008842,M/S MEDICINE,Et,0000001305,0090017899,ZDOM,17-06-2023,DI2312100147,17-06-2023,0090001490,RV,"12,776.00",17-06-2023,231,0.00,"12,776.00",,G09,1000,01,"12,776.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008522,AMIT ASSOCIATES,Et,0000001305,0090017901,ZRCN,17-06-2023,CN2312100002,17-06-2023,0090001491,RV,-367.00,17-06-2023,231,0.00,-367.00,,G09,1000,01,-367.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008779,SUDHIRA PHARMACEUTICALS,Et,0000001305,0090017904,ZRCN,17-06-2023,CN2312100004,17-06-2023,0090001493,RV,"-2,520.00",17-06-2023,231,0.00,"-2,520.00",,G09,1000,01,"-2,520.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008869,SUDHANANDA PHARMACEUTICALS,Et,0000001305,0090018053,ZDOM,21-06-2023,DI2312100148,21-06-2023,0090001565,RV,"20,427.00",21-06-2023,227,0.00,"20,427.00",,G09,1000,01,"20,427.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008867,M/S ASIS AGENCIES,Et,0000001305,0090018054,ZDOM,21-06-2023,DI2312100149,21-06-2023,0090001566,RV,"21,931.00",21-06-2023,227,0.00,"21,931.00",,G09,1000,01,"21,931.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008867,M/S ASIS AGENCIES,Et,0000001305,0090018061,ZDOM,22-06-2023,DI2312100150,22-06-2023,0090001567,RV,"8,316.00",22-06-2023,226,0.00,"8,316.00",,G09,1000,01,"8,316.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018124,ZDOM,23-06-2023,DI2312100151,23-06-2023,0090001597,RV,"7,998.00",23-06-2023,225,0.00,"7,998.00",,G09,1000,01,"7,998.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018125,ZDOM,23-06-2023,DI2312100152,23-06-2023,0090001598,RV,"2,070.00",23-06-2023,225,0.00,"2,070.00",,G09,1000,01,"2,070.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008570,LAXMI MEDICAL HALL,Et,0000001305,0090018170,ZDOM,24-06-2023,DI2312100153,24-06-2023,0090001622,RV,"77,360.00",24-06-2023,224,0.00,"77,360.00",,G09,1000,01,"77,360.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008971,M/S P.K. AGENCIES,Et,0000001305,0090018230,ZDOM,27-06-2023,DI2312100154,27-06-2023,0090001651,RV,"50,083.00",27-06-2023,221,0.00,"50,083.00",,G09,1000,01,"50,083.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008570,LAXMI MEDICAL HALL,Et,0000001305,0090018235,ZDOM,27-06-2023,DI2312100155,27-06-2023,0090001654,RV,"5,126.00",27-06-2023,221,0.00,"5,126.00",,G09,1000,01,"5,126.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008869,SUDHANANDA PHARMACEUTICALS,Et,0000001305,0090018314,ZDOM,28-06-2023,DI2312100156,28-06-2023,0090001691,RV,"41,659.00",28-06-2023,220,0.00,"41,659.00",,G09,1000,01,"41,659.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008870,AYURVEDIC VIKAS BHANDAR,Et,0000001305,0090018427,ZDOM,29-06-2023,DI2312100157,29-06-2023,0090001748,RV,"42,456.00",29-06-2023,219,0.00,"42,456.00",,G09,1000,01,"42,456.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008526,B.M.ENTERPRISES,Et,0000001305,0090018430,ZDOM,29-06-2023,DI2312100158,29-06-2023,0090001751,RV,"50,184.00",29-06-2023,219,0.00,"50,184.00",,G09,1000,01,"50,184.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008957,HITECH PHARMA,Et,0000001305,0090018437,ZDOM,29-06-2023,DI2312100159,29-06-2023,0090001755,RV,"1,50,504.00",29-06-2023,219,0.00,"1,50,504.00",,G09,1000,01,"1,50,504.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008868,PRAKASH MEDICAL AGENCIES,Et,0000001305,0090018460,ZDOM,29-06-2023,DI2312100160,29-06-2023,0090001769,RV,"66,096.00",29-06-2023,219,0.00,"66,096.00",,G09,1000,01,"66,096.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008779,SUDHIRA PHARMACEUTICALS,Et,0000001305,0090018464,ZDOM,29-06-2023,DI2312100161,29-06-2023,0090001772,RV,"89,681.00",29-06-2023,219,0.00,"89,681.00",,G09,1000,01,"89,681.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008955,MISHIKA PHARMACEUTICALS,Et,0000001305,0090018474,ZDOM,29-06-2023,DI2312100162,29-06-2023,0090001780,RV,"84,563.00",29-06-2023,219,0.00,"84,563.00",,G09,1000,01,"84,563.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008527,BISHNUPRIYA TRADING CO.,Et,0000001305,0090018482,ZDOM,29-06-2023,DI2312100163,29-06-2023,0090001784,RV,"54,917.00",29-06-2023,219,0.00,"54,917.00",,G09,1000,01,"54,917.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008376,ROUTRAY SURGICALS & PHARMACEUTICALS,01,0000001305,0090018492,ZDOM,29-06-2023,DI2312100164,29-06-2023,0090001789,RV,"72,739.00",29-06-2023,219,0.00,"72,739.00",,G09,1000,01,"72,739.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008359,GOURI PHARMACEUTICALS,01,0000001305,0090018498,ZDOM,29-06-2023,DI2312100165,29-06-2023,0090001793,RV,"13,266.00",29-06-2023,219,0.00,"13,266.00",,G09,1000,01,"13,266.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090018502,ZDOM,29-06-2023,DI2312100166,29-06-2023,0090001796,RV,"42,516.00",29-06-2023,219,0.00,"42,516.00",,G09,1000,01,"42,516.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008543,GAYATRI PHARMA,Et,0000001305,0090018513,ZDOM,29-06-2023,DI2312100167,29-06-2023,0090001807,RV,"51,168.00",29-06-2023,219,0.00,"51,168.00",,G09,1000,01,"51,168.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008378,SARASWATI PHARMACEUTICALS,,0000001305,0090018538,ZDOM,29-06-2023,DI2312100168,29-06-2023,0090001827,RV,"26,964.00",29-06-2023,219,0.00,"26,964.00",,G09,1000,01,"26,964.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001305,0090018545,ZST2,29-06-2023,DI2312100169,29-06-2023,0090001834,RV,"27,776.00",29-06-2023,219,0.00,"27,776.00",,,1000,01,"27,776.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001305,0090018548,ZST2,29-06-2023,DI2312100170,29-06-2023,0090001836,RV,"27,776.00",29-06-2023,219,0.00,"27,776.00",,,1000,01,"27,776.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018567,ZDOM,29-06-2023,DI2312100171,29-06-2023,0090001854,RV,"24,639.00",29-06-2023,219,0.00,"24,639.00",,G09,1000,01,"24,639.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008523,ASHOK & COMPANY,Et,0000001305,0090018582,ZDOM,29-06-2023,DI2312100172,29-06-2023,0090001866,RV,"10,260.00",29-06-2023,219,0.00,"10,260.00",,G09,1000,01,"10,260.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008768,SAMAL PHARMACEUTICALS,Et,0000001305,0090018584,ZDOM,29-06-2023,DI2312100173,29-06-2023,0090001868,RV,"12,924.00",29-06-2023,219,0.00,"12,924.00",,G09,1000,01,"12,924.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008350,AMBIKA DISTRIBUTORS,,0000001305,0090018592,ZDOM,29-06-2023,DI2312100174,29-06-2023,0090001874,RV,"54,935.00",29-06-2023,219,0.00,"54,935.00",,G09,1000,01,"54,935.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008364,M.M.PHARMACEUTICALS,01,0000001305,0090018602,ZDOM,29-06-2023,DI2312100175,29-06-2023,0090001883,RV,"52,991.00",29-06-2023,219,0.00,"52,991.00",,G09,1000,01,"52,991.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008780,SRI VENKATESWARA PHARMA,Et,0000001305,0090018615,ZDOM,29-06-2023,DI2312100176,29-06-2023,0090001896,RV,"47,028.00",29-06-2023,219,0.00,"47,028.00",,G09,1000,01,"47,028.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008368,MEDICINES,01,0000001305,0090018625,ZDOM,29-06-2023,DI2312100178,29-06-2023,0090001906,RV,"25,218.00",29-06-2023,219,0.00,"25,218.00",,G09,1000,01,"25,218.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008539,DEVI MEDICAL STORE,Et,0000001305,0090018627,ZDOM,29-06-2023,DI2312100179,29-06-2023,0090001908,RV,"45,162.00",29-06-2023,219,0.00,"45,162.00",,G09,1000,01,"45,162.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008377,SANGEETA DISTRIBUTOR,01,0000001305,0090018629,ZDOM,29-06-2023,DI2312100180,29-06-2023,0090001910,RV,"71,830.00",29-06-2023,219,0.00,"71,830.00",,G09,1000,01,"71,830.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008376,ROUTRAY SURGICALS & PHARMACEUTICALS,01,0000001305,0090018636,ZDOM,30-06-2023,DI2312100181,30-06-2023,0090001914,RV,"15,120.00",30-06-2023,218,0.00,"15,120.00",,G09,1000,01,"15,120.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008536,D.R.PHARMACEUTICALS,Et,0000001305,0090018645,ZDOM,30-06-2023,DI2312100182,30-06-2023,0090001922,RV,"29,243.00",30-06-2023,218,0.00,"29,243.00",,G09,1000,01,"29,243.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008527,BISHNUPRIYA TRADING CO.,Et,0000001305,0090018672,ZDOM,30-06-2023,DI2312100184,30-06-2023,0090001943,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008364,M.M.PHARMACEUTICALS,01,0000001305,0090018680,ZDOM,30-06-2023,DI2312100185,30-06-2023,0090001950,RV,"3,240.00",30-06-2023,218,0.00,"3,240.00",,G09,1000,01,"3,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008780,SRI VENKATESWARA PHARMA,Et,0000001305,0090018683,ZDOM,30-06-2023,DI2312100186,30-06-2023,0090001952,RV,"1,080.00",30-06-2023,218,0.00,"1,080.00",,G09,1000,01,"1,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008955,MISHIKA PHARMACEUTICALS,Et,0000001305,0090018694,ZDOM,30-06-2023,DI2312100187,30-06-2023,0090001961,RV,"32,400.00",30-06-2023,218,0.00,"32,400.00",,G09,1000,01,"32,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008779,SUDHIRA PHARMACEUTICALS,Et,0000001305,0090018696,ZDOM,30-06-2023,DI2312100188,30-06-2023,0090001963,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008383,SWASTIK PHARMA,,0000001305,0090018697,ZDOM,30-06-2023,DI2312100189,30-06-2023,0090001964,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008523,ASHOK & COMPANY,Et,0000001305,0090018700,ZDOM,30-06-2023,DI2312100191,30-06-2023,0090001967,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008868,PRAKASH MEDICAL AGENCIES,Et,0000001305,0090018705,ZDOM,30-06-2023,DI2312100195,30-06-2023,0090001972,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008840,SAMALESHWARI PHARMA PVT LTD,Et,0000001305,0090018733,ZDOM,30-06-2023,DI2312100196,30-06-2023,0090001990,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018738,ZDOM,30-06-2023,DI2312100199,30-06-2023,0090001993,RV,"3,240.00",30-06-2023,218,0.00,"3,240.00",,G09,1000,01,"3,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008867,M/S ASIS AGENCIES,Et,0000001305,0090018740,ZDOM,30-06-2023,DI2312100200,30-06-2023,0090001995,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008869,SUDHANANDA PHARMACEUTICALS,Et,0000001305,0090018753,ZDOM,30-06-2023,DI2312100202,30-06-2023,0090002001,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090018758,ZDOM,30-06-2023,DI2312100203,30-06-2023,0090002002,RV,"5,400.00",30-06-2023,218,0.00,"5,400.00",,G09,1000,01,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008539,DEVI MEDICAL STORE,Et,0000001305,0090018759,ZDOM,30-06-2023,DI2312100204,30-06-2023,0090002003,RV,"5,400.00",30-06-2023,218,0.00,"5,400.00",,G09,1000,01,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008543,GAYATRI PHARMA,Et,0000001305,0090018762,ZDOM,30-06-2023,DI2312100205,30-06-2023,0090002005,RV,"5,400.00",30-06-2023,218,0.00,"5,400.00",,G09,1000,01,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008922,KEONJHAR MEDICAL AGENCY,Et,0000001305,0090018763,ZDOM,30-06-2023,DI2312100206,30-06-2023,0090002006,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008368,MEDICINES,,0000001305,0090018765,ZDOM,30-06-2023,DI2312100207,30-06-2023,0090002008,RV,"5,400.00",30-06-2023,218,0.00,"5,400.00",,G09,1000,01,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008768,SAMAL PHARMACEUTICALS,Et,0000001305,0090018770,ZDOM,30-06-2023,DI2312100209,30-06-2023,0090002010,RV,"5,400.00",30-06-2023,218,0.00,"5,400.00",,G09,1000,01,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008957,HITECH PHARMA,Et,0000001305,0090018777,ZDOM,30-06-2023,DI2312100211,30-06-2023,0090002014,RV,"3,240.00",30-06-2023,218,0.00,"3,240.00",,G09,1000,01,"3,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008971,M/S P.K. AGENCIES,Et,0000001305,0090018778,ZDOM,30-06-2023,DI2312100212,30-06-2023,0090002015,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008359,GOURI PHARMACEUTICALS,01,0000001305,0090018779,ZDOM,30-06-2023,DI2312100213,30-06-2023,0090002016,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008862,M/S.MAA MANIKESWARI PHARMACEUTICALS,Et,0000001305,0090018781,ZDOM,30-06-2023,DI2312100214,30-06-2023,0090002018,RV,"2,160.00",30-06-2023,218,0.00,"2,160.00",,G09,1000,01,"2,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008527,BISHNUPRIYA TRADING CO.,Et,0000001305,0090018810,ZDOM,30-06-2023,DI2312100215,30-06-2023,0090002031,RV,"9,990.00",30-06-2023,218,0.00,"9,990.00",,G09,1000,01,"9,990.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008351,AMIT MEDICAL AGENCIES,,0000001305,0090018815,ZDOM,30-06-2023,DI2312100216,30-06-2023,0090002032,RV,"11,160.00",30-06-2023,218,0.00,"11,160.00",,G09,1000,01,"11,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008955,MISHIKA PHARMACEUTICALS,Et,0000001305,0090018817,ZDOM,30-06-2023,DI2312100217,30-06-2023,0090002033,RV,"4,995.00",30-06-2023,218,0.00,"4,995.00",,G09,1000,01,"4,995.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008377,SANGEETA DISTRIBUTOR,01,0000001305,0090018821,ZDOM,30-06-2023,DI2312100218,30-06-2023,0090002035,RV,"25,041.00",30-06-2023,218,0.00,"25,041.00",,G09,1000,01,"25,041.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018823,ZDOM,30-06-2023,DI2312100219,30-06-2023,0090002036,RV,"11,160.00",30-06-2023,218,0.00,"11,160.00",,G09,1000,01,"11,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008350,AMBIKA DISTRIBUTORS,01,0000001305,0090018828,ZDOM,30-06-2023,DI2312100220,30-06-2023,0090002038,RV,"22,320.00",30-06-2023,218,0.00,"22,320.00",,G09,1000,01,"22,320.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008376,ROUTRAY SURGICALS & PHARMACEUTICALS,,0000001305,0090018833,ZDOM,30-06-2023,DI2312100221,30-06-2023,0090002042,RV,"22,320.00",30-06-2023,218,0.00,"22,320.00",,G09,1000,01,"22,320.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090018838,ZDOM,30-06-2023,DI2312100222,30-06-2023,0090002045,RV,"23,139.00",30-06-2023,218,0.00,"23,139.00",,G09,1000,01,"23,139.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008543,GAYATRI PHARMA,Et,0000001305,0090018847,ZDOM,30-06-2023,DI2312100223,30-06-2023,0090002049,RV,"23,229.00",30-06-2023,218,0.00,"23,229.00",,G09,1000,01,"23,229.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008368,MEDICINES,,0000001305,0090018849,ZDOM,30-06-2023,DI2312100224,30-06-2023,0090002050,RV,"22,320.00",30-06-2023,218,0.00,"22,320.00",,G09,1000,01,"22,320.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008527,BISHNUPRIYA TRADING CO.,Et,0000001305,0090018851,ZDOM,30-06-2023,DI2312100225,30-06-2023,0090002051,RV,"12,544.00",30-06-2023,218,0.00,"12,544.00",,G09,1000,01,"12,544.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008377,SANGEETA DISTRIBUTOR,,0000001305,0090018855,ZDOM,30-06-2023,DI2312100226,30-06-2023,0090002054,RV,"4,704.00",30-06-2023,218,0.00,"4,704.00",,G09,1000,01,"4,704.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008569,KAMALA ENTERPRISES,Et,0000001305,0090018857,ZDOM,30-06-2023,DI2312100227,30-06-2023,0090002056,RV,"4,704.00",30-06-2023,218,0.00,"4,704.00",,G09,1000,01,"4,704.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008840,SAMALESHWARI PHARMA PVT LTD,Et,0000001305,0090019126,ZDOM,07-07-2023,DI2312100228,07-07-2023,0090002187,RV,"7,309.00",07-07-2023,211,0.00,"7,309.00",,G09,1000,01,"7,309.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008536,D.R.PHARMACEUTICALS,Et,0000001305,0090019127,ZDOM,07-07-2023,DI2312100229,07-07-2023,0090002188,RV,"7,880.00",07-07-2023,211,0.00,"7,880.00",,G09,1000,01,"7,880.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090019128,ZDOM,07-07-2023,DI2312100230,07-07-2023,0090002189,RV,"4,435.00",07-07-2023,211,0.00,"4,435.00",,G09,1000,01,"4,435.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
