CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0010007218;0100016373;AREN LIFESCIENCES;Ex;0000001101;AB;00.00.0000;31.05.2022;1744;01.05.2022;100.982,00;00779;100.982,00;0,00;AB;;;;;0,00;100.982,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007245;0100016374;ARVINCARE;IV;0000001101;AB;00.00.0000;30.07.2022;DI2210200710;30.07.2022;19.219,00;00689;19.219,00;0,00;AB;;;;;0,00;19.219,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006567;0100016465;ELDER PRROJECT LIMITED;IV;0000001101;AB;00.00.0000;05.05.2022;DI2210200169;05.05.2022;2.307,00;00775;2.307,00;0,00;AB;;;;;0,00;2.307,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006567;0100016466;ELDER PRROJECT LIMITED;IV;0000001101;AB;00.00.0000;15.09.2022;DI2210200970;15.09.2022;698,00;00642;698,00;0,00;AB;;;;;0,00;698,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005903;0100016469;GALPHA LABORATORIES LTD;IV;0000001101;AB;00.00.0000;30.06.2022;DI2210200511;30.06.2022;88.154,66;00719;88.154,66;0,00;AB;;;;;0,00;88.154,66;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008541;0100016505;GRYFF PHARMACEUTICALS PVT.LTD;IV;0000001101;AB;00.00.0000;26.09.2022;;26.09.2022;302,00-;00631;302,00-;0,00;AB;;;;;0,00;302,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008159;0100016506;HARGUN BIOTECH;IV;0000001101;AB;00.00.0000;31.10.2022;DI2210200228;21.10.2022;551,00;00606;551,00;0,00;AB;;;;;0,00;551,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005698;0100016514;INFALLIBLE PHARMA PRIVATE LIMI;Ge;0000001101;AB;00.00.0000;01.05.2022;DI2110200150;01.05.2022;2.327.966,75;00779;2.327.966,75;0,00;AB;;;;;0,00;2.327.966,75;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001329;0100016620;SREE DISTRIBUTORS;CC;0000001101;SA;00.00.0000;01.03.2022;SECURITY AMT;01.03.2022;600.000,00-;00840;600.000,00-;0,00;SA;;;;;0,00;600.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008749;0100018010;MAA PHARMACEUTICALS;CC;0000001200;AB;00.00.0000;31.12.2023;VENDOR BALANCE T;13.12.2023;319.884,00-;00188;319.884,00-;0,00;AB;;;;;0,00;319.884,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008758;0100018011;SAISMITA HEALTHCARE;CC;0000001301;AB;00.00.0000;31.12.2023;VENDOR BALANCE T;13.12.2023;22.631,63-;00188;22.631,63-;0,00;AB;;;;;0,00;22.631,63-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000003100;0100018090;CELEBRITY BIOPHARMA LIMITED;;0000001102;SA;00.00.0000;01.12.2023;HDFCR52023090886;08.09.2023;365.000,00-;00284;365.000,00-;0,00;SA;;;;;0,00;365.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008589;0100018121;ANIKA ENTERPRISES;CC;0000001301;AB;00.00.0000;19.12.2023;;19.12.2023;48,00-;00182;48,00-;0,00;AB;;;;;0,00;48,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000002100;0100018329;AISHWARYA LIFESCIENCES;;0000001200;SA;00.00.0000;01.12.2023;BAL.TRF IN CUS;01.12.2023;1.276.413,61-;00200;1.276.413,61-;0,00;SA;;;;;0,00;1.276.413,61-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000002200;0100018329;AISHWARYA LIFESCIENCES;;0000001200;SA;00.00.0000;01.12.2023;BAL.TRF IN CUS;01.12.2023;1.959.021,00-;00200;1.959.021,00-;0,00;SA;;;;;0,00;1.959.021,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000003200;0100018330;CELEBRITY BIOPHARMA LIMITED;;0000001200;SA;00.00.0000;01.12.2023;BAL.TRF IN CUS;01.12.2023;187.220,00-;00200;187.220,00-;0,00;SA;;;;;0,00;187.220,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000003100;0100018330;CELEBRITY BIOPHARMA LIMITED;;0000001200;SA;00.00.0000;01.12.2023;BAL.TRF IN CUS;01.12.2023;546.956,00;00200;546.956,00;0,00;SA;;;;;0,00;546.956,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000002100;0100018537;AISHWARYA LIFESCIENCES;;0000001102;SA;00.00.0000;10.11.2023;UBINR22023111001;10.11.2023;650.000,00-;00221;650.000,00-;0,00;SA;;;;;0,00;650.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010009670;0100019851;K.M.ENTERPRISES;IN;0000001102;AB;00.00.0000;31.01.2024;;15.01.2024;14,00-;00155;14,00-;0,00;AB;;;;;0,00;14,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005705;0100020494;INTRA LIFE;;0000001101;AB;00.00.0000;01.05.2022;;01.05.2022;81.425,00-;00779;81.425,00-;0,00;AB;;;;;0,00;81.425,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005325;0100020510;KARNATAKA STATE MEDICAL SUPPLI;IN;0000001101;AB;00.00.0000;01.05.2022;210247;01.05.2022;74.455,00;00779;74.455,00;0,00;AB;;;;;0,00;74.455,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000002100;0100020513;AISHWARYA LIFESCIENCES;;0000001102;SA;00.00.0000;20.10.2022;;20.10.2022;14.400.000,00-;00607;14.400.000,00-;0,00;SA;;;;;0,00;14.400.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008672;0100020590;PRIYANKA DRUG AGNECY;CC;0000001301;AB;00.00.0000;28.10.2022;DI2211000964;28.10.2022;12,00-;00599;12,00-;0,00;AB;;;;;0,00;12,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010004734;0100020593;KNVM MEDICARE PVT. LTD.;IV;0000001101;AB;00.00.0000;01.05.2022;;01.05.2022;3.577,00-;00779;3.577,00-;0,00;AB;;;;;0,00;3.577,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003264;0100020656;PAVIT MEDICAL AGENCIES;IV;0000001101;AB;00.00.0000;01.05.2022;211429;01.05.2022;5.940,47;00779;5.940,47;0,00;AB;;;;;0,00;5.940,47;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010009545;0100020711;BHOJANI PHARMA PVT LTD;IN;0000001101;AB;00.00.0000;19.10.2023;DI2310300424;29.01.2024;81.781,00;00141;81.781,00;0,00;AB;;;;;0,00;81.781,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008935;0100020716;LORVEN PHARMA AND SURGICALS;IN;0000001200;AB;00.00.0000;31.01.2024;;29.01.2024;141,00-;00141;141,00-;0,00;AB;;;;;0,00;141,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010009654;0100020718;MEDUS PHARMA;IN;0000001101;AB;00.00.0000;31.01.2024;;29.01.2024;1,00-;00141;1,00-;0,00;AB;;;;;0,00;1,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000483;0100020721;SYSMED EXIM PRIVATE LIMITED;IN;0000001101;AB;00.00.0000;31.01.2024;;29.01.2024;88,00-;00141;88,00-;0,00;AB;;;;;0,00;88,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003850;0100020760;OM SAI MEDICAL AGENCIES;CC;0000001200;AB;00.00.0000;30.11.2022;193_507;01.11.2022;10.345,35;00595;10.345,35;0,00;AB;;;;;0,00;10.345,35;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002581;0100021232;SAI MEDICO AGENCY;Et;0000001301;AB;00.00.0000;30.11.2022;DI2211000298;08.11.2022;10.701,00;00588;10.701,00;0,00;AB;;;;;0,00;10.701,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008686;0100021327;POLAND PHARMA;CC;0000001200;AB;00.00.0000;10.11.2022;;10.11.2022;22,00-;00586;22,00-;0,00;AB;;;;;0,00;22,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008299;0100021471;PHARMACEUTICALS & MEDICAL DEVI;IN;0000001101;AB;00.00.0000;01.09.2022;DI2210200879;01.09.2022;6.227,00;00656;6.227,00;0,00;AB;;;;;0,00;6.227,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002881;0100021739;RAJASTHAN MEDICAL SERVICES CO.;IN;0000001101;AB;00.00.0000;12.07.2023;DI2310200640;01.02.2024;120,00;00138;120,00;0,00;AB;;;;;0,00;120,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010004524;0100021749;J&K MEDICAL SUPPLIES CORPORATI;IN;0000001101;AB;00.00.0000;14.04.2023;DI2310200064;01.02.2024;44.880,00;00138;44.880,00;0,00;AB;;;;;0,00;44.880,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003849;0100021771;OM SAI ENTERPRISERS;CC;0000001102;AB;00.00.0000;15.01.2024;CSA AMT NOV.23;01.02.2024;47.474,12-;00138;47.474,12-;0,00;AB;;;;;0,00;47.474,12-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006644;0100021819;B M PHARMA & HEALTHCARE PVT. L;CC;0000001200;AB;00.00.0000;30.11.2022;DI2210300211;19.11.2022;802.751,40;00577;802.751,40;0,00;AB;;;;;0,00;802.751,40;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008858;0100021977;FAWN INCORPORATION;IV;0000001101;SA;00.00.0000;15.02.2024;OUTWARD CHQ RET;15.02.2024;295,00;00124;295,00;0,00;SA;;;;;0,00;295,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008386;0100022022;VISHWATARA ENTERPRISES;Et;0000001102;AB;00.00.0000;22.02.2022;IMPS/MB: BILL NO;22.02.2022;30.081,00-;00847;30.081,00-;0,00;AB;;;;;0,00;30.081,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003079;0100022494;RICAPTOS BIOCARE PRIVATE LIMIT;Ex;0000001101;AB;00.00.0000;30.09.2022;;30.09.2022;226,00-;00627;226,00-;0,00;AB;;;;;0,00;226,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002038;0100022561;SCHIRON LIFE SCIENCES INC;Ex;0000001101;AB;00.00.0000;25.08.2022;DI2210200682;01.09.2022;8.640,00;00656;8.640,00;0,00;AB;;;;;0,00;8.640,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002295;0100022563;SHIVANI ENTERPRISES;IV;0000001101;AB;00.00.0000;06.04.2022;DI2210200017;01.09.2022;101.764,00;00656;101.764,00;0,00;AB;;;;;0,00;101.764,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000577;0100022565;TORRENT PHARMACEUTICALS LTD;IV;0000001101;AB;00.00.0000;11.10.2022;DI2210201136;09.11.2022;1.694,00;00587;1.694,00;0,00;AB;;;;;0,00;1.694,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001101;0100022570;AISHWARYA HEALTHCARE;;0000001000;SA;00.00.0000;30.06.2022;AHC/22-23/03DT30;30.06.2022;26.307,85;00719;26.307,85;0,00;SA;;;;;0,00;26.307,85;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001200;0100022571;AISHWARYA HEALTHCARE;;0000001000;SA;00.00.0000;30.04.2022;AHC/22-23/02 ISD;30.04.2022;4.568,84;00780;4.568,84;0,00;SA;;;;;0,00;4.568,84;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001068;0100022870;SSC PHARMA INC;IV;0000001101;AB;00.00.0000;27.02.2024;304/23/SC/2;27.02.2024;619.371,00-;00112;619.371,00-;0,00;AB;;;;;0,00;619.371,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001200;0100022913;AISHWARYA HEALTHCARE;;0000001000;SA;00.00.0000;31.10.2022;AHC/22-23/05;31.10.2022;17.110,20;00596;17.110,20;0,00;SA;;;;;0,00;17.110,20;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001101;0100022914;AISHWARYA HEALTHCARE;;0000001000;SA;00.00.0000;31.10.2022;AHC/22-23/06;31.10.2022;58.380,52;00596;58.380,52;0,00;SA;;;;;0,00;58.380,52;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001000;0100022916;Aishwarya Healthcare;;0000001200;SA;00.00.0000;30.04.2022;AHC/22-23-02;30.04.2022;4.568,84-;00780;4.568,84-;0,00;SA;;;;;0,00;4.568,84-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000001000;0100022917;Aishwarya Healthcare;;0000001200;SA;00.00.0000;31.10.2022;AHC/22-23-05;31.10.2022;17.110,20-;00596;17.110,20-;0,00;SA;;;;;0,00;17.110,20-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008441;0100022922;RAMA ENTERPRISES;Et;0000001301;AB;00.00.0000;29.02.2024;;29.02.2024;50,00;00110;50,00;0,00;AB;;;;;0,00;50,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000572;0100023243;TIRUPATI MEDILINES PVT. LTD.;IN;0000001101;AB;00.00.0000;06.10.2022;DI2210201110;24.11.2022;36.355,00;00572;36.355,00;0,00;AB;;;;;0,00;36.355,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000673;0100023273;UNILINK PHARMA PRIVATE LIMITED;IV;0000001101;AB;00.00.0000;27.07.2022;DI2210200695;01.11.2022;415.616,00;00595;415.616,00;0,00;AB;;;;;0,00;415.616,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002485;0100023486;SADA SHIV DISTRIBUTOR;Et;0000001302;AB;00.00.0000;30.11.2022;DI2110900081;30.11.2022;10.186,00;00566;10.186,00;0,00;AB;;;;;0,00;10.186,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000479;0100023704;SWASTIK ENTERPRISES;Et;0000001200;AB;00.00.0000;31.03.2024;;04.03.2024;44.822,00;00106;44.822,00;0,00;AB;;;;;0,00;44.822,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010009355;0100023713;BIOFAGE PHARMA;IN;0000001101;AB;00.00.0000;05.03.2024;;05.03.2024;27,00-;00105;27,00-;0,00;AB;;;;;0,00;27,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010009536;0100023715;PRATHAM MEDICARE;IN;0000001101;AB;00.00.0000;31.03.2024;;05.03.2024;3.420,00-;00105;3.420,00-;0,00;AB;;;;;0,00;3.420,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000828;0100023764;SRI RAM SALES;Et;0000001301;AB;00.00.0000;29.07.2022;;05.03.2024;62.531,56;00105;62.531,56;0,00;AB;;;;;0,00;62.531,56;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001620;0100023766;SHREE KRISHNA ENTERPRISES;Et;0000001102;AB;00.00.0000;31.10.2023;;06.03.2024;12.648,00;00104;12.648,00;0,00;AB;;;;;0,00;12.648,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002305;0100023769;SHRADDHA MEDICOSE;Et;0000001200;AB;00.00.0000;31.01.2023;;06.03.2024;11.493,81;00104;11.493,81;0,00;AB;;;;;0,00;11.493,81;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002419;0100023771;S R ENTERPRISES;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;1.062,00;00104;1.062,00;0,00;AB;;;;;0,00;1.062,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002485;0100023772;SADA SHIV DISTRIBUTOR;Et;0000001200;AB;00.00.0000;31.03.2024;;06.03.2024;26.574,00;00104;26.574,00;0,00;AB;;;;;0,00;26.574,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002712;0100023774;SARAF BROTHERS;Et;0000001301;AB;00.00.0000;31.01.2023;;06.03.2024;6.019,73;00104;6.019,73;0,00;AB;;;;;0,00;6.019,73;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002794;0100023775;RADHEY KRISHNA PHARMA;Et;0000001200;AB;00.00.0000;30.09.2022;;06.03.2024;16.721,02;00104;16.721,02;0,00;AB;;;;;0,00;16.721,02;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002988;0100023776;RANI SATI MEDICAL AGENCY;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;2.074,00;00104;2.074,00;0,00;AB;;;;;0,00;2.074,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003374;0100023777;PRADEEP AGENCY;Et;0000001301;AB;00.00.0000;31.01.2022;;06.03.2024;3.582,00;00104;3.582,00;0,00;AB;;;;;0,00;3.582,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003766;0100023781;NK PHARMA;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;19.560,00;00104;19.560,00;0,00;AB;;;;;0,00;19.560,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005030;0100023782;MAA AMBEY PHARMA;Et;0000001301;AB;00.00.0000;31.12.2022;;06.03.2024;41.541,04;00104;41.541,04;0,00;AB;;;;;0,00;41.541,04;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005122;0100023785;JAY GOPAL PHARMA;Et;0000001301;AB;00.00.0000;31.05.2022;;06.03.2024;5.215,00;00104;5.215,00;0,00;AB;;;;;0,00;5.215,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010005310;0100023786;KAMLESH MEDICAL AGENCY;Et;0000001200;AB;00.00.0000;03.03.2022;;06.03.2024;32.006,00;00104;32.006,00;0,00;AB;;;;;0,00;32.006,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006177;0100023787;GUNNIA PHARMACEUTICALS;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;11.213,00;00104;11.213,00;0,00;AB;;;;;0,00;11.213,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006362;0100023788;D P PHARMA;Et;0000001301;AB;00.00.0000;08.03.2022;;06.03.2024;4.596,00;00104;4.596,00;0,00;AB;;;;;0,00;4.596,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010000067;0100023790;VCARE PHARMA;CC;0000001200;AB;00.00.0000;30.05.2022;;06.03.2024;3.646,00;00104;3.646,00;0,00;AB;;;;;0,00;3.646,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010006747;0100023791;BEENA MEDICAL AGENCIES;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;377,00;00104;377,00;0,00;AB;;;;;0,00;377,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007140;0100023792;ANNAPURNA PHARMA;Et;0000001301;AB;00.00.0000;31.10.2022;;06.03.2024;45.485,45;00104;45.485,45;0,00;AB;;;;;0,00;45.485,45;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007156;0100023794;ANURAG PHARMA;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;1.331,00;00104;1.331,00;0,00;AB;;;;;0,00;1.331,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007165;0100023795;B.B. ENTERPRISE;Et;0000001306;AB;00.00.0000;30.08.2023;;06.03.2024;47.583,00;00104;47.583,00;0,00;AB;;;;;0,00;47.583,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001155;0100023797;SUNRISE PHARMACEUTICALS;CC;0000001306;AB;00.00.0000;31.03.2023;;06.03.2024;40.079,00;00104;40.079,00;0,00;AB;;;;;0,00;40.079,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007240;0100023798;ARUN MEDICAL AGENCIES;Et;0000001200;AB;00.00.0000;30.12.2022;;06.03.2024;4.704,90;00104;4.704,90;0,00;AB;;;;;0,00;4.704,90;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001537;0100023800;SRI NARAYANA MEDICAL AGENCY;CC;0000001102;AB;00.00.0000;31.10.2023;;06.03.2024;7.659,30;00104;7.659,30;0,00;AB;;;;;0,00;7.659,30;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010007633;0100023801;ALLAHABAD DRUGS;Et;0000001200;AB;00.00.0000;31.01.2022;;06.03.2024;64.053,00;00104;64.053,00;0,00;AB;;;;;0,00;64.053,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001710;0100023802;SHREE TRADERS;CC;0000001200;AB;00.00.0000;19.07.2023;;06.03.2024;1.333,50;00104;1.333,50;0,00;AB;;;;;0,00;1.333,50;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010001845;0100023804;SHUBHAM AGENCIES;CC;0000001200;AB;00.00.0000;29.07.2022;;06.03.2024;3.874,00;00104;3.874,00;0,00;AB;;;;;0,00;3.874,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002288;0100023807;SHIVAM DISTRIBUTORS;CC;0000001301;AB;00.00.0000;24.01.2023;;06.03.2024;27.873,00;00104;27.873,00;0,00;AB;;;;;0,00;27.873,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008294;0100023808;ASHISH MEDICAL;Et;0000001301;AB;00.00.0000;26.12.2023;;06.03.2024;7.373,00;00104;7.373,00;0,00;AB;;;;;0,00;7.373,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008300;0100023810;SRI SATYA PHARMA;Et;0000001301;AB;00.00.0000;01.02.2022;;06.03.2024;19.284,27;00104;19.284,27;0,00;AB;;;;;0,00;19.284,27;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008351;0100023815;AMIT MEDICAL AGENCIES;;0000001200;AB;00.00.0000;31.07.2023;;06.03.2024;4.338,98;00104;4.338,98;0,00;AB;;;;;0,00;4.338,98;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008353;0100023816;ANITA PHARMA;;0000001301;AB;00.00.0000;08.06.2022;;06.03.2024;15.013,76;00104;15.013,76;0,00;AB;;;;;0,00;15.013,76;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0000002100;0100023817;AISHWARYA LIFESCIENCES;;0000001102;SA;00.00.0000;29.11.2022;;29.11.2022;2.200.000,00-;00567;2.200.000,00-;0,00;SA;;;;;0,00;2.200.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008354;0100023817;BADAL MEDICAL AGENCY;Et;0000001301;AB;00.00.0000;28.12.2022;;06.03.2024;18.076,61;00104;18.076,61;0,00;AB;;;;;0,00;18.076,61;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010008357;0100023818;BHARAT PHARMA;Et;0000001301;AB;00.00.0000;30.11.2022;;06.03.2024;41.808,84;00104;41.808,84;0,00;AB;;;;;0,00;41.808,84;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010002605;0100023819;SAIILEM HUMAN CARE;CC;0000001200;AB;00.00.0000;30.05.2022;;06.03.2024;40.544,00;00104;40.544,00;0,00;AB;;;;;0,00;40.544,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
0010003105;0100023821;ROLEX ENTERPRISES;CC;0000001301;AB;00.00.0000;31.07.2023;;06.03.2024;43.986,00;00104;43.986,00;0,00;AB;;;;;0,00;43.986,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.618.102.525,0000000;Update
