CustCode.,CustName,CustGrp,PrfitCentr,DocumeNo.,DocuType,InvDate,DueDate.,ReferNo,ReferenDt,BalanaDue,DueDays.,DoutfulDeb,NotDue,BillinType,SalesGroup,SalesOrga,Division,BillinDocu,0to30Days,31to60Days,61to90Days,91to120Day,121to150Da,151to180Da,Abve180Day,Legal,WrittenOff
0010005702,INTIGREAT CONSULTING SERVICES LLP,Ge,0000003100,1400002781,DZ,,07-03-2024,,07-03-2024,"-5,00,000.00",25,"-5,00,000.00",0.00,DZ,,,,,"-5,00,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005702,INTIGREAT CONSULTING SERVICES LLP,Ge,0000003100,1400002782,DZ,,07-03-2024,,07-03-2024,"-5,00,000.00",25,"-5,00,000.00",0.00,DZ,,,,,"-5,00,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009219,USHA TRADERS,Ge,0000003309,1400002783,DZ,,29-09-2023,DI2333700283,07-03-2024,582.00,25,582.00,0.00,DZ,,,,,582.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008725,TRADEX,Ge,0000003303,1400002789,DZ,,30-09-2023,DI2332300422,07-03-2024,"11,848.17",25,"11,848.17",0.00,DZ,,,,,"11,848.17",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003572,NEW AK AND SONS PHARMA,Ge,0000003314,1400002794,DZ,,28-09-2023,DI2331000196,07-03-2024,"17,557.00",25,"17,557.00",0.00,DZ,,,,,"17,557.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008970,VINAY HEALTH CARE MEDICOS,Ge,0000003318,1400002797,DZ,,29-08-2023,DI2330920063,08-03-2024,"4,000.00",24,"4,000.00",0.00,DZ,,,,,"4,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009248,ANJALI PHARMACEUTICALS  (BEAVER),Ge,0000003310,1400002814,DZ,,30-12-2023,DI2330800197,11-03-2024,"8,826.00",21,"8,826.00",0.00,DZ,,,,,"8,826.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007230,ARORA BROS MEDILINKERS,Ge,0000003200,1400002827,DZ,,29-02-2024,DI2330300798,12-03-2024,"15,142.00",20,"15,142.00",0.00,DZ,,,,,"15,142.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010000929,SRRI SATHGHURU PHARMA,Ge,0000003316,1400002828,DZ,,30-12-2023,DI2333300469,12-03-2024,"19,253.00",20,"19,253.00",0.00,DZ,,,,,"19,253.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002108,SHAKAMBHARI DRUGS,Ge,0000003100,1400002830,DZ,,12-03-2024,,12-03-2024,"-10,783.00",20,"-10,783.00",0.00,DZ,,,,,"-10,783.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009676,RIDHIKA MEDICAL AGENCY,Ge,0000003303,1400002832,DZ,,19-12-2023,DI2332300565,12-03-2024,"11,515.00",20,"11,515.00",0.00,DZ,,,,,"11,515.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008729,BURHANI GENERICS,Ge,0000003303,1400002833,DZ,,29-01-2024,DI2332300637,12-03-2024,"15,309.64",20,"15,309.64",0.00,DZ,,,,,"15,309.64",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009615,R.V.ENTERPRISES,Ge,0000003311,1400002836,DZ,,30-11-2023,DI2332000254,12-03-2024,"29,755.00",20,"29,755.00",0.00,DZ,,,,,"29,755.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003933,MEDICINE HOUSE,,0000003315,1400002838,DZ,,31-10-2023,DI2330910127,13-03-2024,"5,768.85",19,"5,768.85",0.00,DZ,,,,,"5,768.85",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009618,SWASTIK PHARMA,Ge,0000003314,1400002843,DZ,,31-10-2023,DI2331000327,13-03-2024,"45,127.00",19,"45,127.00",0.00,DZ,,,,,"45,127.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009580,VANSH PHARMA,Ge,0000003315,1400002844,DZ,,28-09-2023,DI2330910057,13-03-2024,"60,519.00",19,"60,519.00",0.00,DZ,,,,,"60,519.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005198,JEEVAN SHREE AGENCIES,Ge,0000003200,1400002846,DZ,,06-09-2023,DI2230300694,13-03-2024,"26,30,857.81",19,"26,30,857.81",0.00,DZ,,,,,"26,30,857.81",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008960,AKSHAY ENTERPRISES,Ge,0000003310,1400002847,DZ,,29-12-2023,DI2330800195,13-03-2024,"3,780.50",19,"3,780.50",0.00,DZ,,,,,"3,780.50",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005332,KARUNASHREE ENTERPRISES,Ge,0000003200,1400002852,DZ,,28-02-2024,DI2230300464,13-03-2024,"3,83,090.00",19,"3,83,090.00",0.00,DZ,,,,,"3,83,090.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008856,SHRINATH MEDICO,Ge,0000003303,1400002857,DZ,,31-03-2024,,14-03-2024,-384.00,18,-384.00,0.00,DZ,,,,,-384.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009421,SHAKUNTALA PHARMA,Ge,0000003314,1400002870,DZ,,19-08-2023,DI2331000003,28-02-2024,"99,082.00",33,"99,082.00",0.00,DZ,,,,,0.00,"99,082.00",0.00,0.00,0.00,0.00,0.00,,0.00
0010009434,UMA MEDICAL AGENCY,Ge,0000003314,1400002872,DZ,,19-09-2023,DI2331000138,14-03-2024,"19,765.50",18,"19,765.50",0.00,DZ,,,,,"19,765.50",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010006964,CHAITANYA MEDICALS,Ge,0000003309,1400002875,DZ,,06-03-2024,DI2333700574,15-03-2024,"18,729.00",17,"18,729.00",0.00,DZ,,,,,"18,729.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002480,SAB MEDICAL STORE,Ge,0000003315,1400002886,DZ,,26-02-2024,DI2330910294,15-03-2024,"5,982.00",17,"5,982.00",0.00,DZ,,,,,"5,982.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009589,NEW BIMAL DISTRIBUTOR,Ge,0000003314,1400002887,DZ,,27-10-2023,DI2331000257,15-03-2024,"36,926.00",17,"36,926.00",0.00,DZ,,,,,"36,926.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003363,POONAM MEDICAL STORE,Ge,0000003318,1400002892,DZ,,31-10-2023,DI2330920186,16-03-2024,"26,094.24",16,"26,094.24",0.00,DZ,,,,,"26,094.24",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009566,SAFE LINE ENTERPRISES,Ge,0000003315,1400002898,DZ,,31-01-2024,DI2330910257,16-03-2024,"72,134.80",16,"72,134.80",0.00,DZ,,,,,"72,134.80",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008734,PHARMA SALES,Ge,0000003303,1400002905,DZ,,07-02-2024,DI2332300654,16-03-2024,"2,941.00",16,"2,941.00",0.00,DZ,,,,,"2,941.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010001938,SIVA SAKTHI PHARMA DISTRIBUTORS,Ge,0000003316,1400002923,DZ,,29-02-2024,DI2333300616,19-03-2024,"37,036.00",13,"37,036.00",0.00,DZ,,,,,"37,036.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005309,KAMALA PHARMACY,Ge,0000003315,1400002925,DZ,,27-12-2023,DI2330910208,19-03-2024,"38,100.13",13,"38,100.13",0.00,DZ,,,,,"38,100.13",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008736,CHAWLA MEDICAL STORES,Ge,0000003303,1400002927,DZ,,28-10-2023,DI2332300474,19-03-2024,"11,671.18",13,"11,671.18",0.00,DZ,,,,,"11,671.18",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010001844,SHRUTI PHARMA,Ge,0000003314,1400002928,DZ,,23-09-2023,DI2331000158,19-03-2024,"40,480.00",13,"40,480.00",0.00,DZ,,,,,"40,480.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009580,VANSH PHARMA,Ge,0000003315,1400002929,DZ,,13-01-2024,DI2330910038,19-03-2024,"28,532.00",13,"28,532.00",0.00,DZ,,,,,"28,532.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004526,MANAN PHARMA A DIV OF BSA MKT P LTD,Ge,0000003313,1400002932,DZ,,30-12-2023,DI2332400238,19-03-2024,"1,04,354.00",13,"1,04,354.00",0.00,DZ,,,,,"1,04,354.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007247,ARYA DRUG AGENCY,Ge,0000003314,1400002933,DZ,,16-09-2023,DI2331000131,19-03-2024,"19,621.00",13,"19,621.00",0.00,DZ,,,,,"19,621.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008906,KHURANA MEDICOSE,Ge,0000003318,1400002935,DZ,,29-12-2023,DI233092DI23,20-03-2024,"3,26,501.00",12,"3,26,501.00",0.00,DZ,,,,,"3,26,501.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004255,NATIONAL PHARMA AGENCY,Ge,0000003315,1400002945,DZ,,30-12-2023,DI2330910213,20-03-2024,"1,81,775.63",12,"1,81,775.63",0.00,DZ,,,,,"1,81,775.63",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004614,MATHRUSRI PHARMA,Ge,0000003309,1400002947,DZ,,20-02-2024,DI2333700552,20-03-2024,"8,850.00",12,"8,850.00",0.00,DZ,,,,,"8,850.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009238,SRI VENKATADRI MEDICAL SURGICAL AGE,Ge,0000003309,1400002956,DZ,,22-07-2023,DI2333700105,21-03-2024,"5,436.00",11,"5,436.00",0.00,DZ,,,,,"5,436.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009662,ATAL AGENCIES,Ge,0000003318,1400002957,DZ,,26-10-2023,DI2330920158,21-03-2024,999.00,11,999.00,0.00,DZ,,,,,999.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009782,SIND MEDICO,Ge,0000003200,1400002958,DZ,,18-01-2024,DI2330300672,21-03-2024,"92,184.00",11,"92,184.00",0.00,DZ,,,,,"92,184.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009695,ARUN MEDICAL AGENCY,Ge,0000003315,1400002959,DZ,,31-03-2024,,21-03-2024,-457.00,11,-457.00,0.00,DZ,,,,,-457.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009733,SNAP INDIA,IN,0000003200,1400002964,DZ,,12-01-2024,DI2330300661,21-03-2024,"28,480.00",11,"28,480.00",0.00,DZ,,,,,"28,480.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008498,SRI LABDHEE HEALTHCARE,Ge,0000003200,1400002966,DZ,,28-11-2022,DI2230300657,22-03-2024,"1,27,835.94",10,"1,27,835.94",0.00,DZ,,,,,"1,27,835.94",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008807,MAA MEDICAL AGENCY,Ge,0000003200,1400002971,DZ,,30-04-2023,DI2332300101,22-03-2024,"1,02,647.44",10,"1,02,647.44",0.00,DZ,,,,,"1,02,647.44",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009567,V.R.BROTHERS,Ge,0000003315,1400002972,DZ,,21-12-2023,DI2330910189,22-03-2024,"31,107.00",10,"31,107.00",0.00,DZ,,,,,"31,107.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003167,PAKUR MEDICAMENT,Ge,0000003311,1400002983,DZ,,26-02-2024,DI2332000351,24-03-2024,43.00,8,43.00,0.00,DZ,,,,,43.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004352,MAC LIFE PHARMA,Ge,0000003200,1400002992,DZ,,16-01-2024,DI2330300666,26-03-2024,"35,000.00",6,"35,000.00",0.00,DZ,,,,,"35,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009758,RAJESH PHARMA,Ge,0000003200,1400002994,DZ,,30-12-2023,DI2330300628,26-03-2024,"1,457.00",6,"1,457.00",0.00,DZ,,,,,"1,457.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008238,UDAY AGENCIES,Ge,0000003200,1400002995,DZ,,19-03-2024,DI2330300836,26-03-2024,"1,792.00",6,"1,792.00",0.00,DZ,,,,,"1,792.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009484,SRI VIGNESH PHARMA,Ge,0000003316,1400002996,DZ,,30-12-2023,DI2333300491,26-03-2024,539.00,6,539.00,0.00,DZ,,,,,539.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004931,LE MERIDIAN HEALTHCARE (dont use),Ge,0000003200,1400002998,DZ,,09-01-2024,DI2230300503,22-03-2024,"10,51,164.00",10,"10,51,164.00",0.00,DZ,,,,,"10,51,164.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009616,PHOENIX PHARMACEUTICALS,Ge,0000003317,1400003004,DZ,,12-12-2023,DI2332200233,27-03-2024,"15,345.00",5,"15,345.00",0.00,DZ,,,,,"15,345.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002701,SANPAR PHARMACEUTICALS,Ge,0000003317,1400003008,DZ,,31-03-2024,,27-03-2024,-3.00,5,-3.00,0.00,DZ,,,,,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002622,SALMA PHARMACEUTICALS,Ge,0000003316,1400003011,DZ,,22-11-2023,DI2333300404,27-03-2024,"13,344.00",5,"13,344.00",0.00,DZ,,,,,"13,344.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002579,SAI MEDICALS,Ge,0000003309,1400003017,DZ,,11-03-2024,DI2333700584,27-03-2024,"14,963.00",5,"14,963.00",0.00,DZ,,,,,"14,963.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005412,KESARLA MEDICAL AGENCIES,Ge,0000003309,1400003023,DZ,,06-03-2024,DI2333700576,28-03-2024,"7,441.00",4,"7,441.00",0.00,DZ,,,,,"7,441.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008732,SANSKAR MEDICAL AGENCIES,Ge,0000003303,1400003026,DZ,,30-12-2023,DI2332300596,28-03-2024,"75,053.00",4,"75,053.00",0.00,DZ,,,,,"75,053.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008728,SAI KRIPA MEDICAL AGENCY,Ge,0000003303,1400003030,DZ,,23-02-2024,DI2332300680,28-03-2024,535.72,4,535.72,0.00,DZ,,,,,535.72,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008942,NEOVITA BIOPHARMACEUTICAL,Ge,0000003100,1400003031,DZ,,28-03-2024,,28-03-2024,"-16,329.00",4,"-16,329.00",0.00,DZ,,,,,"-16,329.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008850,U.S.PHARMA,Ge,0000003303,1400003034,DZ,,30-01-2024,DI2332300640,28-03-2024,"5,398.00",4,"5,398.00",0.00,DZ,,,,,"5,398.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,Ge,0000003100,1400003041,DZ,,30-01-2024,DI2330200541,28-03-2024,"2,10,092.00",4,"2,10,092.00",0.00,DZ,,,,,"2,10,092.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009422,SHASHI DRUG,Ge,0000003314,1400003043,DZ,,20-10-2023,DI2331000241,29-03-2024,"36,990.00",3,"36,990.00",0.00,DZ,,,,,"36,990.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009581,PRASAD DRUG AGENCY,Ge,0000003314,1400003046,DZ,,31-03-2024,,29-03-2024,-17.00,3,-17.00,0.00,DZ,,,,,-17.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007840,MEDICINE HOUSE,Ge,0000003314,1400003050,DZ,,29-11-2023,DI2331000351,30-03-2024,"13,480.00",2,"13,480.00",0.00,DZ,,,,,"13,480.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007048,AMRITA ENTERPRISES,Ge,0000003314,1400003053,DZ,,20-10-2023,DI2331000243,30-03-2024,392.00,2,392.00,0.00,DZ,,,,,392.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004610,MASHUK DRUGS AGENCY,Ge,0000003311,1400003060,DZ,,31-10-2023,DI2332000223,30-03-2024,"23,225.61",2,"23,225.61",0.00,DZ,,,,,"23,225.61",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002313,SHREE BALAJEE TRADERS,Ge,0000003311,1400003062,DZ,,29-03-2024,DI2332000388,30-03-2024,"1,04,750.72",2,"1,04,750.72",0.00,DZ,,,,,"1,04,750.72",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008053,CERSPIN LIFE SCIENCES,Ge,0000003100,1400003064,DZ,,30-03-2024,,30-03-2024,"-1,73,956.00",2,"-1,73,956.00",0.00,DZ,,,,,"-1,73,956.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004435,MAHAMAYA AGENCY,Ge,0000003314,1400003066,DZ,,28-08-2023,DI2331000059,30-03-2024,"14,205.00",2,"14,205.00",0.00,DZ,,,,,"14,205.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008962,SIDDHI VINAYAK PHARMA,Ge,0000003310,1400003070,DZ,,31-07-2023,DI2330800083,30-03-2024,"1,27,270.00",2,"1,27,270.00",0.00,DZ,,,,,"1,27,270.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009414,RAHUL DRUG AGENCY,Ge,0000003314,1400003072,DZ,,26-09-2023,DI2331000170,30-03-2024,"50,815.00",2,"50,815.00",0.00,DZ,,,,,"50,815.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009273,SRI MUKUNDA PHARAMACEUTICALS,Ge,0000003309,1400003073,DZ,,27-01-2024,DI2333700506,30-03-2024,"4,835.00",2,"4,835.00",0.00,DZ,,,,,"4,835.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004459,MAITRI ENTERPRISES LIMITED,Ge,0000003200,1400003077,DZ,,29-01-2024,DI2230300655,30-03-2024,"78,977.07",2,"78,977.07",0.00,DZ,,,,,"78,977.07",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009691,AUSHADH DISTRIBUTORS,IN,0000003200,1400003079,DZ,,29-02-2024,DI2330300801,30-03-2024,"3,978.00",2,"3,978.00",0.00,DZ,,,,,"3,978.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007436,AB PHARMACEUTICALS,Ge,0000003200,1400003087,DZ,,31-03-2024,DI2230300473,30-03-2024,"3,47,076.76",2,"3,47,076.76",0.00,DZ,,,,,"3,47,076.76",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008603,M/S R.S. PHARMA,Ge,0000003318,1400003088,DZ,,05-03-2024,DI2330920311,30-03-2024,"1,11,208.44",2,"1,11,208.44",0.00,DZ,,,,,"1,11,208.44",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005782,JAI BHAWANI MEDICAL AGENCY,Ge,0000003311,1400003091,DZ,,29-12-2023,DI2332000279,30-03-2024,"4,391.61",2,"4,391.61",0.00,DZ,,,,,"4,391.61",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003580,NEW CITY PHARMA AND SURGICAL,Ge,0000003316,1400003092,DZ,,19-10-2023,DI2333300291,30-03-2024,"2,513.48",2,"2,513.48",0.00,DZ,,,,,"2,513.48",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005096,JAISWAL DRUG AGENCY,Ge,0000003314,1400003094,DZ,,28-10-2023,DI2331000271,30-03-2024,"1,35,563.27",2,"1,35,563.27",0.00,DZ,,,,,"1,35,563.27",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009308,SRI SAI SANTHOSHI PHARMACETICALS,Ge,0000003309,1400003095,DZ,,31-03-2024,DI2333700596,31-03-2024,"3,259.00",1,"3,259.00",0.00,DZ,,,,,"3,259.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009647,KHATU SHYAM PHARMA-GHAZIABAD,Ge,0000003318,1400003097,DZ,,31-03-2024,DI2330920377,31-03-2024,"88,491.75",1,"88,491.75",0.00,DZ,,,,,"88,491.75",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000002,DA,,04-02-2022,,04-02-2022,"2,50,000.00",787,"2,50,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,50,000.00",,0.00
0010005411,KERALA MEDICAL SERVICES CORP LTD,IN,0000003200,1600000004,DA,,03-02-2022,,03-02-2022,"-58,354.00",788,"-58,354.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-58,354.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000004,DA,,03-02-2022,,03-02-2022,"58,354.00",788,"58,354.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"58,354.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000005,DA,,05-02-2022,,05-02-2022,"8,78,128.00",786,"8,78,128.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"8,78,128.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000006,DA,,07-02-2022,,07-02-2022,"5,00,000.00",784,"5,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000008,DA,,08-02-2022,,08-02-2022,"4,50,000.00",783,"4,50,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,50,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000010,DA,,09-02-2022,,09-02-2022,"2,12,494.00",782,"2,12,494.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,12,494.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000011,DA,,09-02-2022,,09-02-2022,"1,32,518.00",782,"1,32,518.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,32,518.00",,0.00
0010007599,AKASH AGENCY,Ge,0000003200,1600000011,DA,,02-05-2022,,02-05-2022,"2,00,000.00",700,"2,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000012,DA,,10-02-2022,,10-02-2022,"75,000.00",781,"75,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"75,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000014,DA,,11-02-2022,,11-02-2022,"12,513.00",780,"12,513.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"12,513.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000015,DA,,11-02-2022,,11-02-2022,"5,00,000.00",780,"5,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000016,DA,,11-02-2022,,11-02-2022,"5,00,000.00",780,"5,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000018,DA,,15-02-2022,,15-02-2022,"20,40,066.00",776,"20,40,066.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,40,066.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000019,DA,,15-02-2022,,15-02-2022,"59,677.00",776,"59,677.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"59,677.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000020,DA,,16-02-2022,,16-02-2022,"6,49,570.00",775,"6,49,570.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"6,49,570.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000021,DA,,17-02-2022,,17-02-2022,"1,00,643.00",774,"1,00,643.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,643.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000023,DA,,17-02-2022,,17-02-2022,"11,80,691.00",774,"11,80,691.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"11,80,691.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000024,DA,,17-02-2022,,17-02-2022,"3,00,000.00",774,"3,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"3,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000025,DA,,17-02-2022,,17-02-2022,"1,54,625.00",774,"1,54,625.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,54,625.00",,0.00
0010005612,HINDUSTAN DRUGS CORPORATION,Ge,0000003200,1600000026,DA,,17-02-2022,,17-02-2022,"-2,27,745.07",774,"-2,27,745.07",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-2,27,745.07",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000027,DA,,17-02-2022,,17-02-2022,"4,00,000.00",774,"4,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000028,DA,,17-02-2022,,17-02-2022,"13,75,027.00",774,"13,75,027.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"13,75,027.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000029,DA,,17-02-2022,,17-02-2022,"1,00,000.00",774,"1,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0010002879,RAJASTHAN GENERICS,Ge,0000003200,1600000029,DA,,17-02-2022,,17-02-2022,"-1,00,000.00",774,"-1,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-1,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000030,DA,,17-02-2022,,17-02-2022,"50,000.00",774,"50,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000031,DA,,18-02-2022,,18-02-2022,"50,000.00",773,"50,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000032,DA,,19-02-2022,,19-02-2022,"5,00,000.00",772,"5,00,000.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000003200,1600000033,DA,,16-02-2022,,16-02-2022,"9,05,900.00",775,"9,05,900.00",0.00,DA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"9,05,900.00",,0.00
