CustCode.,CustName,CustGrp,PrfitCentr,DocumeNo.,DocuType,InvDate,DueDate.,ReferNo,ReferenDt,BalanaDue,DueDays.,DoutfulDeb,NotDue,BillinType,SalesGroup,SalesOrga,Division,BillinDocu,0to30Days,31to60Days,61to90Days,91to120Day,121to150Da,151to180Da,Abve180Day,Legal,WrittenOff
3100,CELEBRITY BIOPHARMA LIMITED,,1101,100035869,AB,,3/31/2023,,3/31/2023,"-1,90,00,000.00",356,"-1,90,00,000.00",0,AB,,,,,0,0,0,0,0,0,"-1,90,00,000.00",,0
10008660,THE CHIEF MEDICAL OFFICER KARGIL,IN,1101,100035957,AB,,11-08-2022,DI2210201331,3/30/2023,"7,000.00",357,"7,000.00",0,AB,,,,,0,0,0,0,0,0,"7,000.00",,0
10008759,TORWAY PHARMACIA PVT.LTD,IV,1101,100035958,AB,,2/28/2023,DI2210202058,2/28/2023,360,387,360,0,AB,,,,,0,0,0,0,0,0,360,,0
2100,AISHWARYA LIFESCIENCES,,1101,100036120,SA,,3/31/2023,TRAF ADV CUST,3/31/2023,"37,25,550.00",356,"37,25,550.00",0,SA,,,,,0,0,0,0,0,0,"37,25,550.00",,0
2100,AISHWARYA LIFESCIENCES,,1101,100036120,SA,,3/31/2023,TRAF ADV CUST,3/31/2023,"4,10,85,212.00",356,"4,10,85,212.00",0,SA,,,,,0,0,0,0,0,0,"4,10,85,212.00",,0
2200,AISHWARYA LIFESCIENCES,,1101,100036120,SA,,3/31/2023,TRAF ADV CUST,3/31/2023,"-4,48,10,762.00",356,"-4,48,10,762.00",0,SA,,,,,0,0,0,0,0,0,"-4,48,10,762.00",,0
2100,AISHWARYA LIFESCIENCES,,1101,100036122,AB,,3/31/2023,AUDIT ENTRY,3/31/2023,"-6,10,93,506.05",356,"-6,10,93,506.05",0,AB,,,,,0,0,0,0,0,0,"-6,10,93,506.05",,0
2100,AISHWARYA LIFESCIENCES,,1101,100036123,SA,,3/31/2023,AUDIT ENTRY,3/31/2023,"2,32,00,000.00",356,"2,32,00,000.00",0,SA,,,,,0,0,0,0,0,0,"2,32,00,000.00",,0
10002316,SHREE BALAJI TRADERS,Ge,1101,400001184,UE,,8/24/2012,540,8/24/2012,"16,004.00","4,227","16,004.00",0,UE,,,,,0,0,0,0,0,0,"16,004.00",,0
10002316,SHREE BALAJI TRADERS,Ge,1101,400001185,UE,,09-06-2012,595,09-06-2012,"1,46,127.00","4,214","1,46,127.00",0,UE,,,,,0,0,0,0,0,0,"1,46,127.00",,0
10008255,M R MEDICAL AGENCIES,Ex,1101,400001186,UE,,4/17/2015,66,4/17/2015,"28,404.00","3,261","28,404.00",0,UE,,,,,0,0,0,0,0,0,"28,404.00",,0
10008261,NANDINI ENTERPRISES,Ex,1101,400001188,UE,,4/29/2016,108,4/29/2016,"15,007.00","2,883","15,007.00",0,UE,,,,,0,0,0,0,0,0,"15,007.00",,0
10008261,NANDINI ENTERPRISES,Ex,1101,400001189,UE,,4/29/2016,109,4/29/2016,"4,815.00","2,883","4,815.00",0,UE,,,,,0,0,0,0,0,0,"4,815.00",,0
10008145,RYNO LIFESCIENCES,Ex,1101,400001191,UE,,09-10-2019,1111,09-10-2019,"1,37,480.00","1,654","1,37,480.00",0,UE,,,,,0,0,0,0,0,0,"1,37,480.00",,0
10003646,NEW LIFE PHARMA,IV,1101,400001192,UE,,02-08-2018,1140,02-08-2018,"74,189.00","2,233","74,189.00",0,UE,,,,,0,0,0,0,0,0,"74,189.00",,0
10007331,ATRI PHARMA,,1101,400001195,UE,,7/24/2017,122,7/24/2017,"1,43,283.00","2,432","1,43,283.00",0,UE,,,,,0,0,0,0,0,0,"1,43,283.00",,0
10002984,RAMSON PHARMACEUTICALS,CC,1101,400001196,UE,,12/31/2020,1226,12/31/2020,"25,879.00","1,176","25,879.00",0,UE,,,,,0,0,0,0,0,0,"25,879.00",,0
10003284,PHARMA SALES CORPORATION,IV,1101,400001198,UE,,2/28/2018,1249,2/28/2018,"5,645.00","2,213","5,645.00",0,UE,,,,,0,0,0,0,0,0,"5,645.00",,0
10003878,P S K MEDICAL AGENCY,CC,1101,400001199,UE,,1/13/2021,1254,1/13/2021,"12,939.00","1,163","12,939.00",0,UE,,,,,0,0,0,0,0,0,"12,939.00",,0
10004560,MARUDHARS,IV,1101,400001200,UE,,1/13/2021,1255,1/13/2021,"43,993.00","1,163","43,993.00",0,UE,,,,,0,0,0,0,0,0,"43,993.00",,0
10007336,AUSADHA,,1101,400001201,UE,,1/20/2021,1293,1/20/2021,"7,989.00","1,156","7,989.00",0,UE,,,,,0,0,0,0,0,0,"7,989.00",,0
10002595,SAI SRI MEDICALS,CC,1101,400001202,UE,,10-12-2019,1309,10-12-2019,"53,073.00","1,622","53,073.00",0,UE,,,,,0,0,0,0,0,0,"53,073.00",,0
10007331,ATRI PHARMA,,1101,400001203,UE,,3/28/2018,1384,3/28/2018,"8,602.00","2,185","8,602.00",0,UE,,,,,0,0,0,0,0,0,"8,602.00",,0
10003277,PHARMA CARE,IV,1101,400001206,UE,,3/16/2021,1572,3/16/2021,"65,021.00","1,101","65,021.00",0,UE,,,,,0,0,0,0,0,0,"65,021.00",,0
10002138,SHARDA SURGICAL AND MEDICAL AGENCY,CC,1101,400001207,UE,,3/24/2021,1622,3/24/2021,"15,616.00","1,093","15,616.00",0,UE,,,,,0,0,0,0,0,0,"15,616.00",,0
10008261,NANDINI ENTERPRISES,Ex,1101,400001208,UE,,12/15/2016,1645,12/15/2016,"14,273.00","2,653","14,273.00",0,UE,,,,,0,0,0,0,0,0,"14,273.00",,0
10003646,NEW LIFE PHARMA,IV,1101,400001211,UE,,1/24/2017,1832,1/24/2017,"5,662.00","2,613","5,662.00",0,UE,,,,,0,0,0,0,0,0,"5,662.00",,0
10003672,NEW SHARMA ENTERPRISES,IV,1101,400001212,UE,,01-08-2020,1880,01-08-2020,"1,00,000.00","1,534","1,00,000.00",0,UE,,,,,0,0,0,0,0,0,"1,00,000.00",,0
10003284,PHARMA SALES CORPORATION,IV,1101,400001213,UE,,1/31/2017,1881,1/31/2017,"12,834.00","2,606","12,834.00",0,UE,,,,,0,0,0,0,0,0,"12,834.00",,0
10003672,NEW SHARMA ENTERPRISES,IV,1101,400001214,UE,,01-09-2020,1887,01-09-2020,"1,485.00","1,533","1,485.00",0,UE,,,,,0,0,0,0,0,0,"1,485.00",,0
10003672,NEW SHARMA ENTERPRISES,IV,1101,400001215,UE,,01-09-2020,1891,01-09-2020,"14,112.00","1,533","14,112.00",0,UE,,,,,0,0,0,0,0,0,"14,112.00",,0
10003284,PHARMA SALES CORPORATION,IV,1101,400001216,UE,,02-04-2017,1911,02-04-2017,"38,770.00","2,602","38,770.00",0,UE,,,,,0,0,0,0,0,0,"38,770.00",,0
10008134,ACE BIOSOLUTIONS PVT LTD,Ex,1101,400001217,UE,,9/13/2019,1911,9/13/2019,"52,464.00","1,651","52,464.00",0,UE,,,,,0,0,0,0,0,0,"52,464.00",,0
10005687,INDIAN DRUG HOUSES,Ge,1101,400001219,UE,,2/18/2017,2004,2/18/2017,"20,588.00","2,588","20,588.00",0,UE,,,,,0,0,0,0,0,0,"20,588.00",,0
10005687,INDIAN DRUG HOUSES,Ge,1101,400001220,UE,,2/18/2017,2005,2/18/2017,"15,432.00","2,588","15,432.00",0,UE,,,,,0,0,0,0,0,0,"15,432.00",,0
10008274,SURABHI ASSOCIATES PHARMA,Ex,1101,400001221,UE,,5/13/2016,201,5/13/2016,"1,62,151.00","2,869","1,62,151.00",0,UE,,,,,0,0,0,0,0,0,"1,62,151.00",,0
10008255,M R MEDICAL AGENCIES,Ex,1101,400001222,UE,,3/16/2015,2016,3/16/2015,"84,188.00","3,293","84,188.00",0,UE,,,,,0,0,0,0,0,0,"84,188.00",,0
10003646,NEW LIFE PHARMA,IV,1101,400001224,UE,,2/28/2017,2053,2/28/2017,"38,028.00","2,578","38,028.00",0,UE,,,,,0,0,0,0,0,0,"38,028.00",,0
10007331,ATRI PHARMA,,1101,400001225,UE,,08-05-2017,206,08-05-2017,"79,523.00","2,420","79,523.00",0,UE,,,,,0,0,0,0,0,0,"79,523.00",,0
10005687,INDIAN DRUG HOUSES,Ge,1101,400001226,UE,,03-07-2017,2095,03-07-2017,"36,450.00","2,571","36,450.00",0,UE,,,,,0,0,0,0,0,0,"36,450.00",,0
10007336,AUSADHA,,1101,400001227,UE,,02-10-2020,2098,02-10-2020,"82,253.00","1,501","82,253.00",0,UE,,,,,0,0,0,0,0,0,"82,253.00",,0
10006253,CHANDRIMA ENTERPRISE,CC,1101,400001228,UE,,04-12-2021,210044,04-12-2021,"21,796.00","1,074","21,796.00",0,UE,,,,,0,0,0,0,0,0,"21,796.00",,0
10005325,KARNATAKA STATE MEDICAL SUPPLIES CO,IN,1101,400001236,UE,,05-08-2021,210248,05-08-2021,"5,16,585.00","1,048","5,16,585.00",0,UE,,,,,0,0,0,0,0,0,"5,16,585.00",,0
10005325,KARNATAKA STATE MEDICAL SUPPLIES CO,IN,1101,400001237,UE,,05-08-2021,210249,05-08-2021,"1,00,458.00","1,048","1,00,458.00",0,UE,,,,,0,0,0,0,0,0,"1,00,458.00",,0
10005325,KARNATAKA STATE MEDICAL SUPPLIES CO,IN,1101,400001238,UE,,05-08-2021,210250,05-08-2021,"50,078.00","1,048","50,078.00",0,UE,,,,,0,0,0,0,0,0,"50,078.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001240,UE,,5/17/2021,210309,5/17/2021,"2,44,180.00","1,039","2,44,180.00",0,UE,,,,,0,0,0,0,0,0,"2,44,180.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001241,UE,,5/20/2021,210321,5/20/2021,"3,74,096.00","1,036","3,74,096.00",0,UE,,,,,0,0,0,0,0,0,"3,74,096.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001242,UE,,5/21/2021,210327,5/21/2021,"7,69,986.00","1,035","7,69,986.00",0,UE,,,,,0,0,0,0,0,0,"7,69,986.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001243,UE,,5/24/2021,210337,5/24/2021,"8,06,801.00","1,032","8,06,801.00",0,UE,,,,,0,0,0,0,0,0,"8,06,801.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001244,UE,,5/25/2021,210342,5/25/2021,"3,31,628.00","1,031","3,31,628.00",0,UE,,,,,0,0,0,0,0,0,"3,31,628.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001245,UE,,5/25/2021,210352,5/25/2021,"4,86,140.00","1,031","4,86,140.00",0,UE,,,,,0,0,0,0,0,0,"4,86,140.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001246,UE,,5/26/2021,210369,5/26/2021,"4,14,748.00","1,030","4,14,748.00",0,UE,,,,,0,0,0,0,0,0,"4,14,748.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001247,UE,,5/27/2021,210375,5/27/2021,"5,50,515.00","1,029","5,50,515.00",0,UE,,,,,0,0,0,0,0,0,"5,50,515.00",,0
10005601,HIMADRI SURGICAL AGENCY,IV,1101,400001248,UE,,5/29/2021,210386,5/29/2021,"15,714.00","1,027","15,714.00",0,UE,,,,,0,0,0,0,0,0,"15,714.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001249,UE,,5/29/2021,210389,5/29/2021,"1,30,050.00","1,027","1,30,050.00",0,UE,,,,,0,0,0,0,0,0,"1,30,050.00",,0
10000686,UNIVERSAL PHARMA DISTRIBUTORS,IV,1101,400001250,UE,,5/29/2021,210391,5/29/2021,"42,697.00","1,027","42,697.00",0,UE,,,,,0,0,0,0,0,0,"42,697.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001251,UE,,5/31/2021,210397,5/31/2021,"8,41,868.00","1,025","8,41,868.00",0,UE,,,,,0,0,0,0,0,0,"8,41,868.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001252,UE,,5/31/2021,210398,5/31/2021,"2,87,007.00","1,025","2,87,007.00",0,UE,,,,,0,0,0,0,0,0,"2,87,007.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001253,UE,,06-02-2021,210421,06-02-2021,"8,10,794.00","1,023","8,10,794.00",0,UE,,,,,0,0,0,0,0,0,"8,10,794.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001255,UE,,06-09-2021,210471,06-09-2021,"1,60,123.00","1,016","1,60,123.00",0,UE,,,,,0,0,0,0,0,0,"1,60,123.00",,0
10004620,MAY & BAKER PHARMACEUTICALS LIMITED,Ex,1101,400001258,UE,,06-10-2021,210484,06-10-2021,"2,697.00","1,015","2,697.00",0,UE,,,,,0,0,0,0,0,0,"2,697.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001259,UE,,6/14/2021,210515,6/14/2021,"93,166.00","1,011","93,166.00",0,UE,,,,,0,0,0,0,0,0,"93,166.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001260,UE,,6/17/2021,210535,6/17/2021,"9,43,368.00","1,008","9,43,368.00",0,UE,,,,,0,0,0,0,0,0,"9,43,368.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001261,UE,,6/18/2021,210550,6/18/2021,"5,32,880.00","1,007","5,32,880.00",0,UE,,,,,0,0,0,0,0,0,"5,32,880.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001262,UE,,6/21/2021,210563,6/21/2021,"1,64,982.00","1,004","1,64,982.00",0,UE,,,,,0,0,0,0,0,0,"1,64,982.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001263,UE,,07-02-2021,210641,07-02-2021,"1,92,994.00",993,"1,92,994.00",0,UE,,,,,0,0,0,0,0,0,"1,92,994.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001265,UE,,07-12-2021,210715,07-12-2021,"4,10,160.00",983,"4,10,160.00",0,UE,,,,,0,0,0,0,0,0,"4,10,160.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001267,UE,,7/17/2021,210740,7/17/2021,"6,42,584.00",978,"6,42,584.00",0,UE,,,,,0,0,0,0,0,0,"6,42,584.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001268,UE,,7/17/2021,210741,7/17/2021,"92,602.00",978,"92,602.00",0,UE,,,,,0,0,0,0,0,0,"92,602.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001269,UE,,7/22/2021,210768,7/22/2021,"1,42,644.00",973,"1,42,644.00",0,UE,,,,,0,0,0,0,0,0,"1,42,644.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001270,UE,,7/22/2021,210769,7/22/2021,"67,200.00",973,"67,200.00",0,UE,,,,,0,0,0,0,0,0,"67,200.00",,0
10003396,PRASHAR PHARMACEUTICAL,Ex,1101,400001271,UE,,7/23/2021,210780,7/23/2021,"10,541.00",972,"10,541.00",0,UE,,,,,0,0,0,0,0,0,"10,541.00",,0
10000387,ZHENIA PHARMACEUTICALS,Ex,1101,400001273,UE,,02-11-2020,2109,02-11-2020,"32,002.00","1,500","32,002.00",0,UE,,,,,0,0,0,0,0,0,"32,002.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001274,UE,,08-12-2021,210909,08-12-2021,"1,45,421.00",952,"1,45,421.00",0,UE,,,,,0,0,0,0,0,0,"1,45,421.00",,0
10002143,SHARMA MEDICAL STORES,Ex,1101,400001281,UE,,09-06-2021,211055,09-06-2021,"43,396.00",927,"43,396.00",0,UE,,,,,0,0,0,0,0,0,"43,396.00",,0
10007218,AREN LIFESCIENCES,Ex,1101,400001284,UE,,09-11-2021,211100,09-11-2021,"36,493.00",922,"36,493.00",0,UE,,,,,0,0,0,0,0,0,"36,493.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001285,UE,,9/15/2021,211119,9/15/2021,"12,145.00",918,"12,145.00",0,UE,,,,,0,0,0,0,0,0,"12,145.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001286,UE,,9/15/2021,211120,9/15/2021,"16,669.00",918,"16,669.00",0,UE,,,,,0,0,0,0,0,0,"16,669.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001287,UE,,9/15/2021,211121,9/15/2021,"35,100.00",918,"35,100.00",0,UE,,,,,0,0,0,0,0,0,"35,100.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001288,UE,,9/15/2021,211122,9/15/2021,"8,131.00",918,"8,131.00",0,UE,,,,,0,0,0,0,0,0,"8,131.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001289,UE,,9/15/2021,211123,9/15/2021,"23,852.00",918,"23,852.00",0,UE,,,,,0,0,0,0,0,0,"23,852.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001290,UE,,9/15/2021,211124,9/15/2021,"7,996.00",918,"7,996.00",0,UE,,,,,0,0,0,0,0,0,"7,996.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001291,UE,,9/15/2021,211125,9/15/2021,"7,996.00",918,"7,996.00",0,UE,,,,,0,0,0,0,0,0,"7,996.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001292,UE,,9/15/2021,211126,9/15/2021,"18,702.00",918,"18,702.00",0,UE,,,,,0,0,0,0,0,0,"18,702.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001293,UE,,9/15/2021,211127,9/15/2021,"26,291.00",918,"26,291.00",0,UE,,,,,0,0,0,0,0,0,"26,291.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001294,UE,,9/15/2021,211128,9/15/2021,"5,421.00",918,"5,421.00",0,UE,,,,,0,0,0,0,0,0,"5,421.00",,0
10005411,KERALA MEDICAL SERVICES CORP LTD,IN,1101,400001295,UE,,9/15/2021,211129,9/15/2021,"10,571.00",918,"10,571.00",0,UE,,,,,0,0,0,0,0,0,"10,571.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001296,UE,,9/16/2021,211132,9/16/2021,"1,46,559.00",917,"1,46,559.00",0,UE,,,,,0,0,0,0,0,0,"1,46,559.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001297,UE,,9/16/2021,211133,9/16/2021,"1,72,677.00",917,"1,72,677.00",0,UE,,,,,0,0,0,0,0,0,"1,72,677.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001301,UE,,9/24/2021,211176,9/24/2021,"1,68,896.00",909,"1,68,896.00",0,UE,,,,,0,0,0,0,0,0,"1,68,896.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001302,UE,,9/28/2021,211190,9/28/2021,"1,27,192.00",905,"1,27,192.00",0,UE,,,,,0,0,0,0,0,0,"1,27,192.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001305,UE,,10-11-2021,211272,10-11-2021,"8,42,383.00",892,"8,42,383.00",0,UE,,,,,0,0,0,0,0,0,"8,42,383.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001306,UE,,10-11-2021,211273,10-11-2021,"74,794.00",892,"74,794.00",0,UE,,,,,0,0,0,0,0,0,"74,794.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001311,UE,,10/19/2021,211332,10/19/2021,"1,48,713.00",884,"1,48,713.00",0,UE,,,,,0,0,0,0,0,0,"1,48,713.00",,0
10000679,UNISERVE HEALTH CARE,Ge,1101,400001314,UE,,10/22/2021,211372,10/22/2021,"46,598.00",881,"46,598.00",0,UE,,,,,0,0,0,0,0,0,"46,598.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001316,UE,,10/25/2021,211389,10/25/2021,"3,50,784.00",878,"3,50,784.00",0,UE,,,,,0,0,0,0,0,0,"3,50,784.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001320,UE,,10/29/2021,211424,10/29/2021,"14,356.00",874,"14,356.00",0,UE,,,,,0,0,0,0,0,0,"14,356.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001324,UE,,11-01-2021,211440,11-01-2021,"10,07,677.00",871,"10,07,677.00",0,UE,,,,,0,0,0,0,0,0,"10,07,677.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001325,UE,,11-01-2021,211441,11-01-2021,"72,853.00",871,"72,853.00",0,UE,,,,,0,0,0,0,0,0,"72,853.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001332,UE,,11-08-2021,211481,11-08-2021,"4,70,651.00",864,"4,70,651.00",0,UE,,,,,0,0,0,0,0,0,"4,70,651.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001333,UE,,11-08-2021,211482,11-08-2021,"1,06,144.00",864,"1,06,144.00",0,UE,,,,,0,0,0,0,0,0,"1,06,144.00",,0
10008136,AL YAUM IMPEX INDIA,Ex,1101,400001337,UE,,11/13/2021,211524,11/13/2021,"3,236.00",859,"3,236.00",0,UE,,,,,0,0,0,0,0,0,"3,236.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001343,UE,,11/22/2021,211568,11/22/2021,"2,89,462.00",850,"2,89,462.00",0,UE,,,,,0,0,0,0,0,0,"2,89,462.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001344,UE,,11/22/2021,211569,11/22/2021,"5,38,843.00",850,"5,38,843.00",0,UE,,,,,0,0,0,0,0,0,"5,38,843.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001356,UE,,11/25/2021,211600,11/25/2021,"3,94,240.00",847,"3,94,240.00",0,UE,,,,,0,0,0,0,0,0,"3,94,240.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001357,UE,,11/26/2021,211602,11/26/2021,"3,18,546.00",846,"3,18,546.00",0,UE,,,,,0,0,0,0,0,0,"3,18,546.00",,0
10007218,AREN LIFESCIENCES,Ex,1101,400001387,UE,,12-07-2021,211680,12-07-2021,"62,025.00",835,"62,025.00",0,UE,,,,,0,0,0,0,0,0,"62,025.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001391,UE,,12-08-2021,211688,12-08-2021,"4,96,774.00",834,"4,96,774.00",0,UE,,,,,0,0,0,0,0,0,"4,96,774.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001406,UE,,12-10-2021,211713,12-10-2021,"10,10,722.00",832,"10,10,722.00",0,UE,,,,,0,0,0,0,0,0,"10,10,722.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001439,UE,,12/22/2021,211776,12/22/2021,"1,31,336.00",820,"1,31,336.00",0,UE,,,,,0,0,0,0,0,0,"1,31,336.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001464,UE,,12/25/2021,211807,12/25/2021,"2,82,580.00",817,"2,82,580.00",0,UE,,,,,0,0,0,0,0,0,"2,82,580.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001491,UE,,01-04-2022,211850,01-04-2022,"3,65,568.00",807,"3,65,568.00",0,UE,,,,,0,0,0,0,0,0,"3,65,568.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001497,UE,,01-06-2022,211861,01-06-2022,"85,597.00",805,"85,597.00",0,UE,,,,,0,0,0,0,0,0,"85,597.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001498,UE,,01-06-2022,211862,01-06-2022,"5,23,981.00",805,"5,23,981.00",0,UE,,,,,0,0,0,0,0,0,"5,23,981.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001502,UE,,01-10-2022,211871,01-10-2022,"3,28,308.00",801,"3,28,308.00",0,UE,,,,,0,0,0,0,0,0,"3,28,308.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001554,UE,,1/24/2022,211944,1/24/2022,"5,59,104.00",787,"5,59,104.00",0,UE,,,,,0,0,0,0,0,0,"5,59,104.00",,0
10008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,1101,400001579,UE,,1/28/2022,211972,1/28/2022,"4,12,746.00",783,"4,12,746.00",0,UE,,,,,0,0,0,0,0,0,"4,12,746.00",,0
10003646,NEW LIFE PHARMA,IV,1101,400001602,UE,,3/31/2017,2300,3/31/2017,"36,450.00","2,547","36,450.00",0,UE,,,,,0,0,0,0,0,0,"36,450.00",,0
10007331,ATRI PHARMA,,1101,400001604,UE,,4/30/2017,267,4/30/2017,"20,215.01","2,517","20,215.01",0,UE,,,,,0,0,0,0,0,0,"20,215.01",,0
10003284,PHARMA SALES CORPORATION,IV,1101,400001605,UE,,05-04-2017,284,05-04-2017,"25,515.00","2,513","25,515.00",0,UE,,,,,0,0,0,0,0,0,"25,515.00",,0
10003284,PHARMA SALES CORPORATION,IV,1101,400001606,UE,,05-04-2017,285,05-04-2017,"13,276.00","2,513","13,276.00",0,UE,,,,,0,0,0,0,0,0,"13,276.00",,0
10003646,NEW LIFE PHARMA,IV,1101,400001607,UE,,06-07-2018,320,06-07-2018,"26,531.00","2,114","26,531.00",0,UE,,,,,0,0,0,0,0,0,"26,531.00",,0
10007066,ANDEE LIFESCIENCES,Ge,1101,400001608,UE,,06-12-2020,347,06-12-2020,"4,457.00","1,378","4,457.00",0,UE,,,,,0,0,0,0,0,0,"4,457.00",,0
10003672,NEW SHARMA ENTERPRISES,IV,1101,400001609,UE,,5/31/2019,349,5/31/2019,"54,466.00","1,756","54,466.00",0,UE,,,,,0,0,0,0,0,0,"54,466.00",,0
10007331,ATRI PHARMA,,1101,400001610,UE,,09-05-2017,373,09-05-2017,"1,22,721.00","2,389","1,22,721.00",0,UE,,,,,0,0,0,0,0,0,"1,22,721.00",,0
10007336,AUSADHA,,1101,400001611,UE,,6/26/2020,413,6/26/2020,"40,965.00","1,364","40,965.00",0,UE,,,,,0,0,0,0,0,0,"40,965.00",,0
10007331,ATRI PHARMA,,1101,400001612,UE,,5/20/2017,419,5/20/2017,"1,27,332.00","2,497","1,27,332.00",0,UE,,,,,0,0,0,0,0,0,"1,27,332.00",,0
10005579,HAUZ PHARMA PRIVATE LIMITED,IV,1101,400001613,UE,,6/15/2019,440,6/15/2019,"18,200.00","1,741","18,200.00",0,UE,,,,,0,0,0,0,0,0,"18,200.00",,0
