Invoice No.,Billing Type,Company Code,Plant,Plant Name,Head Office,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill to State Name,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Line Item No.,Item Code,Item Description,HSN Code,Batch Number,GL Account,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTR,Sale Rate,Sales Amount,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Division,Division Description,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO,Sales Empolyee,HQ Code,Hospital Name
0090034065,ZDOM,1000,1200,,,06-05-2024,DI2410300040,0090000331,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000527,LAKHIMPUR - DRUG WARE HOUSE (UPMSCL,,09AACCU2250P1ZZ,09,Uttar Pradesh,,LAKHIMPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,103d7f0b632ea8b9af61721ea368e9eb052f64284a048b289c05adc02149bef9,132418222146569,,18554,,0.00,,,,,
0090034066,ZDOM,1000,1200,,,06-05-2024,DI2410300041,0090000332,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000538,MIRZAPUR - DIVISIONAL DRUG WAREHOUS,,09AACCU2250P1ZZ,09,Uttar Pradesh,,MIRZAPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,7073dc9a403c14649584cd95d46f4372f85f65c4128834f30ba3bdf5f2842c4d,132418222147869,,18554,,0.00,,,,,
0090034067,ZDOM,1000,1200,,,06-05-2024,DI2410300042,0090000333,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000543,PRAYAGRAJ - DRUG WARE HOUSE (UPMSCL,,09AACCU2250P1ZZ,09,Uttar Pradesh,,PRAYAGRAJ,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,4328a2a4cbbcd0a8e238015bf2945d858d2087037b6be16f7324b66c44c9a1a7,132418222149405,,18554,,0.00,,,,,
0090034068,ZDOM,1000,1200,,,06-05-2024,DI2410300043,0090000334,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000545,RAMPUR - DRUG WARE HOUSE (UPMSCL),,09AACCU2250P1ZZ,09,Uttar Pradesh,,RAMPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,2692220b661060f7a597b788d070e1e0fe27a6ea74c41a499889eef71ff809a0,132418222151473,,18554,,0.00,,,,,
0090034069,ZDOM,1000,1200,,,06-05-2024,DI2410300044,0090000335,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000546,SAHARANPUR - DRUG WARE HOUSE (UPMSC,,09AACCU2250P1ZZ,09,Uttar Pradesh,,SAHARANPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,81d479b40a36c019c257204569b5e9f62061b34272ea651bdba34dedfe3e2ed7,132418222152524,,18554,,0.00,,,,,
0090034070,ZDOM,1000,1200,,,06-05-2024,DI2410300045,0090000336,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000550,SHAMLI - DRUG WARE HOUSE (UPMSCL),,09AACCU2250P1ZZ,09,Uttar Pradesh,,SHAMLI,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,386e57800cd190d79bf854e69f6a706404fc4f6960bfeaa6b1fc17253eb721cd,132418222153541,,18554,,0.00,,,,,
0090034071,ZDOM,1000,1200,,,06-05-2024,DI2410300046,0090000337,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000553,SITAPUR - DRUG WARE HOUSE (UPMSCL),,09AACCU2250P1ZZ,09,Uttar Pradesh,,SITAPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,85d6c1dce0fb3a78a1344b190291ecf90ba5e2ef73c19539d07902e33544caa7,132418222154708,,18554,,0.00,,,,,
0090034072,ZDOM,1000,1200,,,06-05-2024,DI2410300047,0090000338,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000554,SULTANPUR - DRUG WARE HOUSE (UPMSCL,,09AACCU2250P1ZZ,09,Uttar Pradesh,,SULTANPUR,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"4,000.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"13,400.00",0.00,0.00,"13,400.00",0.00,0.00,"13,400.00",12.00,"1,608.00",0.00,0.00,0.00,0.00,"15,008.00",0.00,0.00,0.00,"15,008.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,27.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,f9be85f52b758868a2b581381f892190588fefacd9b3ea317a12742a7202b6c8,132418222155804,,18554,,0.00,,,,,
0090034073,ZDOM,1000,1200,,,06-05-2024,DI2410300048,0090000339,10004525,MANAGING DIRECTOR UPMSC LIMITED,AACCU2250P,09AACCU2250P1ZZ,09,Uttar Pradesh,LUCKNOW,50000556,VARANASI - DRUG WARE HOUSE (UPMSCL),,09AACCU2250P1ZZ,09,Uttar Pradesh,,VARANASI,10004525,MANAGING DIRECTOR UPMSC LIMITED,,,10,1400004681,BUDESONIDE 0.5MG/ML [D130003] UPMSCL,30049099,RS4025,0030000001,EA,"7,100.000",Sales,30.01.2024,31.12.2025,1.00,,,3.35,"23,785.00",0.00,0.00,"23,785.00",0.00,0.00,"23,785.00",12.00,"2,854.20",0.00,0.00,0.00,0.00,"26,639.20",0.00,0.00,-0.20,"26,639.00",10282403217,01-05-2024,,2425023100,BLUE DART EXPRESS LIMITED,90 Days after date of invoice,3,44.000,10,01,Pharma Product,O002,Baddi Sales Office,G10,INST SALES HOD,,,492442c677616c77775cf4ce7752030b814642dd87091b56740a5a867eb0c064,132418222160480,,18554,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,11,1400003236,COLIOCAL XT TABS (10x15),30049099,CBFT307001,0030000001,STP,10.000,Sales,01.07.2023,01.06.2025,1.00,"313,50","223,93",201.54,"2,015.40",0.00,0.00,"2,015.40",0.00,0.00,"2,015.40",0.00,0.00,6.00,120.92,6.00,120.92,"2,257.24","2,257.24",2.26,-0.03,"2,259.47",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,1.561,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,21,1400003236,COLIOCAL XT TABS (10x15),30049099,CBFT307001,0030000001,STP,1.000,Free,01.07.2023,01.06.2025,1.00,"313,50","223,93",201.54,201.54,100.00,201.54,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,31,1400003270,COLLAHEX CAPSULES (10X1X10'S),21069099,CF-230317A,0030000001,STP,10.000,Sales,01.07.2023,01.06.2025,1.00,"341,00","231,19",208.07,"2,080.70",0.00,0.00,"2,080.70",0.00,0.00,"2,080.70",0.00,0.00,9.00,187.26,9.00,187.26,"2,455.22","2,455.22",2.46,-0.04,"2,457.64",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,41,1400003270,COLLAHEX CAPSULES (10X1X10'S),21069099,CF-230317A,0030000001,STP,1.000,Free,01.07.2023,01.06.2025,1.00,"341,00","231,19",208.07,208.07,100.00,208.07,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,51,1400003343,FORIDA -XT PLUS TAB (15x10),30045039,CBFY3J001,0030000001,STP,10.000,Sales,01.10.2023,01.09.2025,1.00,"154,00","110,00",99.00,990.00,0.00,0.00,990.00,0.00,0.00,990.00,0.00,0.00,6.00,59.40,6.00,59.40,"1,108.80","1,108.80",1.11,-0.02,"1,109.89",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,61,1400003343,FORIDA -XT PLUS TAB (15x10),30045039,CBFY3J001,0030000001,STP,1.000,Free,01.10.2023,01.09.2025,1.00,"154,00","110,00",99.00,99.00,100.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,71,1400003278,NERVIGOR CAPS (10x1x10),30049099,CD-231430A,0030000001,STP,10.000,Sales,01.11.2023,01.10.2025,1.00,"218,90","156,36",140.72,"1,407.20",0.00,0.00,"1,407.20",0.00,0.00,"1,407.20",0.00,0.00,6.00,84.43,6.00,84.43,"1,576.06","1,576.06",1.58,-0.02,"1,577.62",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,81,1400003278,NERVIGOR CAPS (10x1x10),30049099,CD-231430A,0030000001,STP,1.000,Free,01.11.2023,01.10.2025,1.00,"218,90","156,36",140.72,140.72,100.00,140.72,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,91,1400003249,NOTACID- RD CAPS (10x10),30049039,CBGI3J003,0030000001,STP,10.000,Sales,01.10.2023,01.09.2025,1.00,"97,90","69,93",62.94,629.40,0.00,0.00,629.40,0.00,0.00,629.40,0.00,0.00,6.00,37.76,6.00,37.76,704.92,704.92,0.70,-0.01,705.61,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,101,1400003249,NOTACID- RD CAPS (10x10),30049039,CBGI3J003,0030000001,STP,2.000,Free,01.10.2023,01.09.2025,1.00,"97,90","69,93",62.94,125.88,100.00,125.88,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,131,1400003251,NOTALGIA TABS (10x10),30042099,CBGK305001,0030000001,STP,10.000,Sales,01.05.2023,01.04.2025,1.00,"209,00","149,29",134.36,"1,343.60",0.00,0.00,"1,343.60",0.00,0.00,"1,343.60",0.00,0.00,6.00,80.62,6.00,80.62,"1,504.84","1,504.84",1.50,-0.02,"1,506.32",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,141,1400003251,NOTALGIA TABS (10x10),30042099,CBGK305001,0030000001,STP,1.000,Free,01.05.2023,01.04.2025,1.00,"209,00","149,29",134.36,134.36,100.00,134.36,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,151,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-221107,0030000001,STP,10.000,Sales,01.01.2023,01.12.2024,1.00,"285,00","193,22",191.29,"1,912.90",0.00,0.00,"1,912.90",0.00,0.00,"1,912.90",0.00,0.00,9.00,172.16,9.00,172.16,"2,257.22","2,257.22",2.26,-0.03,"2,259.45",MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0090034074,ZDOM,1000,1306,C&F-BM PHARMA - GUWAHATI,,06-05-2024,DI2411800008,0090000340,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,10004428,MAHADEV PHARMACEUTICALS,ASFPD9587N,18ASFPD9587N3ZU,18,Assam,GUWAHATI,KAMRUP,10004428,MAHADEV PHARMACEUTICALS,004,Ethical,161,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-221107,0030000001,STP,1.000,Free,01.01.2023,01.12.2024,1.00,"285,00","193,22",191.29,191.29,100.00,191.29,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL ORDER,06-05-2024,,2425023100,,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,9345d8ddaef9f3ba36bb9d3b6be149290bd59e8c696c582a87e704cddb1b02dd,182416142637087,,,,0.00,,,,,
0100001170,ZPF1,1000,1101,,,15-05-2024,0100001170,,10008519,D M PHARMA PRIVATE LIMITED,AAECD2766K,02AAECD2766K1ZP,02,Himachal Pradesh,SOLAN,10008519,D M PHARMA PRIVATE LIMITED,AAECD2766K,02AAECD2766K1ZP,02,Himachal Pradesh,SOLAN,BADDI,10008519,D M PHARMA PRIVATE LIMITED,,,10,1400003838,DEMOGYLE IV-100ML FFS-METRONIDAZOLE,30049022,,,EA,"10,000.000",Sales,,,1.00,,,14.00,"1,40,000.00",0.00,0.00,"1,40,000.00",0.00,0.00,"1,40,000.00",0.00,0.00,6.00,"8,400.00",6.00,"8,400.00","1,56,800.00",0.00,0.00,0.00,"1,56,800.00",DM-AF-003,27-03-2024,,,,50% Adv. & 50% before Dispatch,0,0.000,10,01,Pharma Product,O001,Mumbai Sales Office,G04,IV Plant,,,,,,,,0.00,,,,,
0100001204,ZPF1,1000,1101,,,23-05-2024,0100001204,,10009944,AVALIN LABORATORIES PRIVATE LIMITED,AAXCA1523G,18AAXCA1523G1ZK,18,Assam,CACHAR,10009944,AVALIN LABORATORIES PRIVATE LIMITED,AAXCA1523G,18AAXCA1523G1ZK,18,Assam,CACHAR,CACHAR,10009944,AVALIN LABORATORIES PRIVATE LIMITED,004,Ethical,10,1400004752,GOODAMIN SE 200,30049099,,,EA,"2,000.000",Sales,,,1.00,,,117.00,"2,34,000.00",0.00,0.00,"2,34,000.00",0.00,0.00,"2,34,000.00",12.00,"28,080.00",0.00,0.00,0.00,0.00,"2,62,080.00",0.00,0.00,0.00,"2,62,080.00",AVA2425AISH001,12-04-2024,,,,50% Adv. & 50% before Dispatch,0,0.000,10,01,Pharma Product,O001,Mumbai Sales Office,G09,Ethical HOD,004,Ethical,,,,,,0.00,,,,,
