CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0010008044;1600001274;VASANTHA AGENCIES;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300131;16.03.2024;298,00-;00059;298,00-;0,00;DG;;;;;0,00;298,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009477;1600001275;SRI IYAPPA MEDICALS;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300132;16.03.2024;193,00-;00059;193,00-;0,00;DG;;;;;0,00;193,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009483;1600001277;SRI SUMUKH SURGICALS;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300134;16.03.2024;215,00-;00059;215,00-;0,00;DG;;;;;0,00;215,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002981;1600001278;RAMSON MEDICAL DISTRIBUTORS PV;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300135;16.03.2024;28.992,00-;00059;28.992,00-;0,00;DG;;;;;0,00;28.992,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010008044;1600001281;VASANTHA AGENCIES;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300138;16.03.2024;3.016,00-;00059;3.016,00-;0,00;DG;;;;;0,00;3.016,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009483;1600001283;SRI SUMUKH SURGICALS;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300140;16.03.2024;2.480,00-;00059;2.480,00-;0,00;DG;;;;;0,00;2.480,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003580;1600001284;NEW CITY PHARMA AND SURGICAL;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300141;16.03.2024;2.822,00-;00059;2.822,00-;0,00;DG;;;;;0,00;2.822,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006446;1600001285;DEVA THARSHINI PHARMA CENTER;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300142;16.03.2024;2.672,00-;00059;2.672,00-;0,00;DG;;;;;0,00;2.672,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001144;1600001286;SUNDARAM MEDILINKS;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300143;16.03.2024;3.234,00-;00059;3.234,00-;0,00;DG;;;;;0,00;3.234,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010007448;1600001292;ABIRAMI PHARMA CENTER;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300144;16.03.2024;52,00-;00059;52,00-;0,00;DG;;;;;0,00;52,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001438;1600001293;SRI KARPAGAVINAYAGA AGENCY;Ge;0000003316;DG;00.00.0000;16.03.2024;FN2333300145;16.03.2024;34,00-;00059;34,00-;0,00;DG;;;;;0,00;34,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009604;1600001299;KAVI PUHAZL MEDICALS;Ge;0000003316;DG;00.00.0000;18.03.2024;FN2333300146;18.03.2024;93,00-;00057;93,00-;0,00;DG;;;;;0,00;93,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009604;1600001300;KAVI PUHAZL MEDICALS;Ge;0000003316;DG;00.00.0000;18.03.2024;FN2333300147;18.03.2024;148,00-;00057;148,00-;0,00;DG;;;;;0,00;148,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009604;1600001301;KAVI PUHAZL MEDICALS;Ge;0000003316;DG;00.00.0000;18.03.2024;FN2333300148;18.03.2024;322,00-;00057;322,00-;0,00;DG;;;;;0,00;322,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009604;1600001302;KAVI PUHAZL MEDICALS;Ge;0000003316;DG;00.00.0000;18.03.2024;FN2333300149;18.03.2024;2.273,00-;00057;2.273,00-;0,00;DG;;;;;0,00;2.273,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004821;1600001308;KS ENTERPRISES;Ge;0000003315;DG;00.00.0000;18.03.2024;FN2330910150;18.03.2024;556,00-;00057;556,00-;0,00;DG;;;;;0,00;556,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001902;1600001316;SHYAMA DRUGS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000065;31.03.2024;90,00-;00044;90,00-;0,00;DG;;;;;0,00;90,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001903;1600001317;SHYAMA MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000066;31.03.2024;47,00-;00044;47,00-;0,00;DG;;;;;0,00;47,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002989;1600001318;RANJAN PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000067;31.03.2024;502,00-;00044;502,00-;0,00;DG;;;;;0,00;502,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003572;1600001319;NEW AK AND SONS PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000068;31.03.2024;150,00-;00044;150,00-;0,00;DG;;;;;0,00;150,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004318;1600001322;MAA DURGA GENERICS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000071;31.03.2024;99,00-;00044;99,00-;0,00;DG;;;;;0,00;99,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004532;1600001323;MANI GENERIC;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000072;31.03.2024;394,00-;00044;394,00-;0,00;DG;;;;;0,00;394,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004912;1600001324;LAKSHYA DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000073;31.03.2024;437,00-;00044;437,00-;0,00;DG;;;;;0,00;437,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006261;1600001326;CHAURASIYA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000075;31.03.2024;39,00-;00044;39,00-;0,00;DG;;;;;0,00;39,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010007644;1600001328;ALOK MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000077;31.03.2024;73,00-;00044;73,00-;0,00;DG;;;;;0,00;73,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009396;1600001332;MAA VAISHNO PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000081;31.03.2024;122,00-;00044;122,00-;0,00;DG;;;;;0,00;122,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009701;1600001334;JEEVAN ANAND PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000083;31.03.2024;340,00-;00044;340,00-;0,00;DG;;;;;0,00;340,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001252;1600001336;SONU PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000085;31.03.2024;146,00-;00044;146,00-;0,00;DG;;;;;0,00;146,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001429;1600001337;SRI GANPATI MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000086;31.03.2024;118,00-;00044;118,00-;0,00;DG;;;;;0,00;118,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001836;1600001338;SHRI TIRUPATI DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000087;31.03.2024;1.012,00-;00044;1.012,00-;0,00;DG;;;;;0,00;1.012,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001846;1600001340;SHUBHAM ENTERPRISES;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000089;31.03.2024;75,00-;00044;75,00-;0,00;DG;;;;;0,00;75,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001902;1600001341;SHYAMA DRUGS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000090;31.03.2024;126,00-;00044;126,00-;0,00;DG;;;;;0,00;126,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001903;1600001342;SHYAMA MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000091;31.03.2024;80,00-;00044;80,00-;0,00;DG;;;;;0,00;80,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002203;1600001343;SHEKHAR MEDICAL AND SURGICAL A;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000092;31.03.2024;1.210,00-;00044;1.210,00-;0,00;DG;;;;;0,00;1.210,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002312;1600001344;SHREE BALAJEE PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000093;31.03.2024;486,00-;00044;486,00-;0,00;DG;;;;;0,00;486,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002501;1600001345;SAHIL MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000094;31.03.2024;338,00-;00044;338,00-;0,00;DG;;;;;0,00;338,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002613;1600001346;SAKAMBARI DRUG;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000095;31.03.2024;79,00-;00044;79,00-;0,00;DG;;;;;0,00;79,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002774;1600001347;PUSHPANJALI PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000096;31.03.2024;908,00-;00044;908,00-;0,00;DG;;;;;0,00;908,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002809;1600001348;RAHUL MEDICAL HALL;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000097;31.03.2024;84,00-;00044;84,00-;0,00;DG;;;;;0,00;84,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003305;1600001351;PODDAR PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000100;31.03.2024;93,00-;00044;93,00-;0,00;DG;;;;;0,00;93,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003654;1600001355;NEW MEDICO CENTRE;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000104;31.03.2024;559,00-;00044;559,00-;0,00;DG;;;;;0,00;559,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003659;1600001356;NEW PRAKASH DRUGS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000105;31.03.2024;70,00-;00044;70,00-;0,00;DG;;;;;0,00;70,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004317;1600001359;MAA DRUGS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000108;31.03.2024;482,00-;00044;482,00-;0,00;DG;;;;;0,00;482,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004318;1600001360;MAA DURGA GENERICS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000109;31.03.2024;554,00-;00044;554,00-;0,00;DG;;;;;0,00;554,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004331;1600001361;MAA MANGLA PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000110;31.03.2024;140,00-;00044;140,00-;0,00;DG;;;;;0,00;140,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004532;1600001364;MANI GENERIC;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000113;31.03.2024;115,00-;00044;115,00-;0,00;DG;;;;;0,00;115,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004739;1600001365;KOMAL MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000114;31.03.2024;531,00-;00044;531,00-;0,00;DG;;;;;0,00;531,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010005009;1600001366;LP DRUG ENTERPRISES;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000115;31.03.2024;29,00-;00044;29,00-;0,00;DG;;;;;0,00;29,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010005086;1600001367;JAIN PHARMACEITUCALS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000116;31.03.2024;94,00-;00044;94,00-;0,00;DG;;;;;0,00;94,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010005790;1600001369;JAI MAA PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000118;31.03.2024;53,00-;00044;53,00-;0,00;DG;;;;;0,00;53,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010005799;1600001370;JAI SHREE AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000119;31.03.2024;48,00-;00044;48,00-;0,00;DG;;;;;0,00;48,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006261;1600001373;CHAURASIYA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000122;31.03.2024;109,00-;00044;109,00-;0,00;DG;;;;;0,00;109,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006856;1600001374;BIMLA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000123;31.03.2024;125,00-;00044;125,00-;0,00;DG;;;;;0,00;125,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010007644;1600001377;ALOK MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000126;31.03.2024;357,00-;00044;357,00-;0,00;DG;;;;;0,00;357,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010007960;1600001380;SHRI LAKSHMI MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000129;31.03.2024;101,00-;00044;101,00-;0,00;DG;;;;;0,00;101,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010008421;1600001381;SRISHTY MEDICAL & SURGICAL AGE;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000130;31.03.2024;102,00-;00044;102,00-;0,00;DG;;;;;0,00;102,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009373;1600001382;DEEP ENTERPRISES;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000131;31.03.2024;507,00-;00044;507,00-;0,00;DG;;;;;0,00;507,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009385;1600001383;KESHRI MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000132;31.03.2024;558,00-;00044;558,00-;0,00;DG;;;;;0,00;558,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009393;1600001384;MAA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000133;31.03.2024;84,00-;00044;84,00-;0,00;DG;;;;;0,00;84,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009395;1600001385;MAA TARA AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000134;31.03.2024;60,00-;00044;60,00-;0,00;DG;;;;;0,00;60,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009396;1600001386;MAA VAISHNO PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000135;31.03.2024;572,00-;00044;572,00-;0,00;DG;;;;;0,00;572,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009403;1600001388;NEW HARIOM MEDICAL HALL;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000137;31.03.2024;557,00-;00044;557,00-;0,00;DG;;;;;0,00;557,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009415;1600001391;RAJ AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000139;31.03.2024;91,00-;00044;91,00-;0,00;DG;;;;;0,00;91,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009420;1600001392;SAI GENERICS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000140;31.03.2024;700,00-;00044;700,00-;0,00;DG;;;;;0,00;700,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009422;1600001393;SHASHI DRUG;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000141;31.03.2024;3.072,00-;00044;3.072,00-;0,00;DG;;;;;0,00;3.072,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009423;1600001394;SHIV SURGICAL;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000142;31.03.2024;5,00-;00044;5,00-;0,00;DG;;;;;0,00;5,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009425;1600001395;SHIVA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000143;31.03.2024;514,00-;00044;514,00-;0,00;DG;;;;;0,00;514,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009430;1600001396;SHUBHAM MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000144;31.03.2024;420,00-;00044;420,00-;0,00;DG;;;;;0,00;420,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009432;1600001397;SUMIT DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000145;31.03.2024;66,00-;00044;66,00-;0,00;DG;;;;;0,00;66,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009433;1600001398;TRISHUL PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000146;31.03.2024;80,00-;00044;80,00-;0,00;DG;;;;;0,00;80,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009581;1600001400;PRASAD DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000148;31.03.2024;518,00-;00044;518,00-;0,00;DG;;;;;0,00;518,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009638;1600001403;KESHRI MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000151;31.03.2024;461,00-;00044;461,00-;0,00;DG;;;;;0,00;461,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009674;1600001404;NEW BHARAT DRUG ENTERPRISES;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000152;31.03.2024;95,00-;00044;95,00-;0,00;DG;;;;;0,00;95,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009683;1600001405;MAA MANJU MEDICAL & SURGICAL A;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000153;31.03.2024;112,00-;00044;112,00-;0,00;DG;;;;;0,00;112,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001213;1600001408;SK DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000156;31.03.2024;73,00-;00044;73,00-;0,00;DG;;;;;0,00;73,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001902;1600001409;SHYAMA DRUGS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000157;31.03.2024;244,00-;00044;244,00-;0,00;DG;;;;;0,00;244,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002203;1600001410;SHEKHAR MEDICAL AND SURGICAL A;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000158;31.03.2024;121,00-;00044;121,00-;0,00;DG;;;;;0,00;121,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002989;1600001411;RANJAN PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000159;31.03.2024;136,00-;00044;136,00-;0,00;DG;;;;;0,00;136,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003654;1600001414;NEW MEDICO CENTRE;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000162;31.03.2024;60,00-;00044;60,00-;0,00;DG;;;;;0,00;60,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010004739;1600001418;KOMAL MEDICO;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000166;31.03.2024;146,00-;00044;146,00-;0,00;DG;;;;;0,00;146,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006261;1600001420;CHAURASIYA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000168;31.03.2024;50,00-;00044;50,00-;0,00;DG;;;;;0,00;50,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010006546;1600001421;DRUG DEAL;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000169;31.03.2024;368,00-;00044;368,00-;0,00;DG;;;;;0,00;368,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009390;1600001424;MAA KALI DRUG AGENCEY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000172;31.03.2024;106,00-;00044;106,00-;0,00;DG;;;;;0,00;106,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009420;1600001427;SAI GENERICS;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000175;31.03.2024;130,00-;00044;130,00-;0,00;DG;;;;;0,00;130,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009422;1600001428;SHASHI DRUG;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000176;31.03.2024;992,00-;00044;992,00-;0,00;DG;;;;;0,00;992,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009425;1600001429;SHIVA MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000177;31.03.2024;769,00-;00044;769,00-;0,00;DG;;;;;0,00;769,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009433;1600001430;TRISHUL PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000178;31.03.2024;123,00-;00044;123,00-;0,00;DG;;;;;0,00;123,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009638;1600001431;KESHRI MEDICAL AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000179;31.03.2024;235,00-;00044;235,00-;0,00;DG;;;;;0,00;235,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010001836;1600001433;SHRI TIRUPATI DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000181;31.03.2024;2.529,00-;00044;2.529,00-;0,00;DG;;;;;0,00;2.529,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002203;1600001434;SHEKHAR MEDICAL AND SURGICAL A;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000182;31.03.2024;3.428,00-;00044;3.428,00-;0,00;DG;;;;;0,00;3.428,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010002774;1600001435;PUSHPANJALI PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000183;31.03.2024;2.270,00-;00044;2.270,00-;0,00;DG;;;;;0,00;2.270,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010003572;1600001436;NEW AK AND SONS PHARMA;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000184;31.03.2024;2.635,00-;00044;2.635,00-;0,00;DG;;;;;0,00;2.635,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
0010009409;1600001445;PAWAN DRUG AGENCY;Ge;0000003314;DG;00.00.0000;31.03.2024;FN2331000193;31.03.2024;5.812,00-;00044;5.812,00-;0,00;DG;;;;;0,00;5.812,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.558,0000000;New
